%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
-88.73942,439.5598,1
-672.32837,-752.8367,0
352.23874,521.8914,1
-414.4202,-207.39674,0
702.1502,-506.41956,0
10.678068,800.6619,1
-411.12518,-1081.3885,0
663.4462,-102.256516,0
-699.3177,510.03406,1
853.0746,-579.17676,0
448.00433,253.78995,1
23.729874,-387.9087,0
-63.29244,431.13602,1
-655.4758,49.794224,1
997.6081,327.39252,1
-1088.7573,-540.58136,0
162.69629,359.45544,1
-122.206245,114.6944,1
-77.24044,-226.2385,0
-190.50089,-471.80362,0
-336.0213,960.1451,1
-262.29037,-914.6147,0
496.8665,-2.2645504,0
-236.49939,291.71875,1
-323.65765,-177.80444,0
851.45264,13.8778305,0
862.3501,832.1785,1
-611.51807,-302.26523,0
415.14752,-362.70798,0
-467.21445,742.3851,1
45.02487,-759.3202,0
523.70404,780.2766,1
-605.35645,-530.9314,0
290.5628,467.0248,1
580.8617,-278.44028,0
-104.748055,66.47948,1
344.58865,860.067,1
782.64606,-838.1591,0
-557.86316,-485.59464,0
494.94742,-322.8288,0
451.38458,-445.42535,0
228.21336,55.53074,1
141.6485,902.02716,1
-385.64212,-60.390266,0
459.2591,-749.15985,0
-428.63934,-485.9238,0
570.6344,-513.4844,0
271.87204,-43.266945,0
-318.25385,-768.08777,0
517.3138,602.06854,1
14.757474,671.99005,1
-139.44019,425.81485,1
-126.78337,-842.77344,0
319.9293,858.2638,1
-661.89307,707.2343,1
209.19977,-172.1538,0
-575.0804,-226.98434,0
-275.35025,618.46094,1
42.322872,237.9663,1
-4.5398045,583.4803,1
1026.9607,157.48064,1
-185.77911,-710.1318,0
-354.7914,95.952614,1
-276.27908,-268.8251,0
-668.2523,-206.38326,0
858.3895,152.69214,1
237.41112,-927.72833,0
1034.9471,137.58365,1
-765.1564,853.7553,1
934.9936,244.58475,1
187.01582,170.06186,1
-247.22272,-638.4841,0
460.23242,-385.2962,0
-313.59668,-338.9557,0
-109.16272,-855.63586,0
-475.5957,-646.9117,0
-671.32404,-198.24088,0
695.8831,-364.2694,0
976.56964,-741.2929,0
631.9855,372.1318,1
-906.7738,-88.152176,0
-960.49396,-266.21127,0
662.9031,571.4264,1
-15.367611,-541.05347,0
912.24426,748.38153,1
1114.8439,-134.70885,0
-409.4011,-258.32916,0
-22.014849,538.5255,1
823.889,369.55405,1
554.0406,805.8,1
528.6902,-463.28418,0
-899.9471,-337.08612,0
-399.24655,116.98401,1
-757.91205,688.5191,1
-599.8319,253.07642,1
859.0542,-678.649,0
-485.19876,320.53845,1
702.3288,23.668184,1
31.3218,253.14085,1
720.26416,-131.5539,0
-37.64937,-613.5523,0
324.419,366.40137,1
957.82306,758.7487,1
-332.1931,888.7671,1
544.94305,-307.02817,0
-626.26807,400.6784,1
-631.32324,-279.91098,0
-527.4903,-886.2223,0
1050.4602,20.829185,1
408.9065,520.2082,1
-44.55399,507.22733,1
19.017645,-310.60052,0
-544.18744,791.1776,1
-84.84774,-608.97,0
919.443,-20.103369,0
-509.55823,-569.7606,0
789.67316,404.04233,1
-785.6727,-705.9894,0
-267.2779,-620.082,0
895.1104,-555.4586,0
-1074.386,384.29788,1
287.8295,34.765182,1
622.7253,884.7268,1
16.539425,-860.0838,0
346.55927,1062.4088,1
-689.4245,-83.66371,0
-754.95544,-167.94312,0
836.876,185.5826,1
-291.7317,62.72677,0
-902.20807,-740.80383,0
-920.16504,-525.6399,0
989.4504,-710.2995,0
-908.70685,175.07446,1
131.52515,438.42273,1
-700.81116,252.91177,1
947.54047,367.53064,1
-402.449,-531.8018,0
-954.45404,-117.58759,0
75.31793,470.2799,1
656.45996,938.89923,1
-455.79803,786.50977,1
861.547,588.76624,1
-357.4614,331.00958,1
790.58875,765.0178,1
376.15317,640.16785,1
663.6339,-529.6574,0
-614.1481,-53.643772,1
-849.21747,-113.81916,0
-804.0305,-824.4946,0
175.57948,67.01072,1
360.28204,424.3899,1
-596.1167,313.03104,1
183.98273,-744.04767,0
-223.62572,-215.37257,0
-122.98902,378.56644,1
-471.70633,532.91797,1
878.449,360.56497,1
267.06635,-25.768244,1
-196.88449,-1084.2194,0
-246.87657,-875.76154,0
214.53398,-1012.8385,0
661.6839,-653.21216,0
605.0546,608.5721,1
-645.12714,600.084,1
9.131079,-106.83458,0
577.97656,-600.281,0
-288.35266,-427.19885,0
624.64325,925.556,1
-78.33365,426.84277,1
-782.07574,-255.32358,0
-96.35714,-813.66736,0
-832.6,-432.66837,0
689.1636,-343.9572,0
-748.99243,-573.0034,0
-563.0047,-783.8672,0
-648.337,348.2676,1
857.3957,41.75093,1
418.61743,-661.93243,0
-372.95386,889.31744,1
71.14791,-34.374348,0
-779.3879,494.92993,1
-827.40204,276.23938,1
752.1956,-364.6438,0
-302.9631,-362.6177,0
171.5658,806.59973,1
-227.81454,706.5296,1
-35.931786,75.170006,1
-677.9007,-193.72935,0
1063.0594,-821.63525,0
546.45154,-113.9697,0
385.7951,-470.08548,0
-824.65924,254.74974,1
-691.78094,-853.71985,0
-667.69904,-200.61957,0
236.8918,59.498528,0
-348.45276,-116.40581,1
-204.77013,736.5352,1
926.5002,1065.8269,1
540.36633,455.10233,1
-508.74448,-421.6334,0
-504.78366,-702.6801,0
-266.6371,787.72253,1
-557.79193,-955.72424,0
-858.6945,-88.918106,0
910.0665,562.5083,1
-462.2645,-498.01758,0
-583.94995,167.19157,1
-714.08124,-656.0309,0
1016.34467,-608.4758,0
210.89745,-775.5508,0
191.48401,899.7932,1
538.2582,-165.8894,0
-647.9078,-673.18896,0
-438.13638,-816.9955,0
304.80597,-854.8439,0
19.67256,374.49225,1
428.1444,-475.45953,0
-221.54492,-810.82733,0
-192.27228,-876.7874,0
553.83466,238.87564,1
171.06488,785.76685,1
-663.1835,-150.05817,0
-441.6804,-619.8363,0
425.52274,425.82367,1
-763.82025,698.0789,1
86.48908,438.17978,1
-855.56573,-106.68879,0
905.76624,523.7033,1
352.23163,140.44063,1
349.51343,997.37885,1
803.57477,584.30566,1
664.67883,643.472,1
273.38907,615.68475,1
43.61773,-440.5889,0
-327.69928,-546.7016,0
-675.3319,186.65663,1
-1105.7512,-750.8607,0
425.32172,445.14157,1
-513.5051,-424.07434,0
224.3776,266.89932,1
-482.2239,-253.72137,0
685.5535,-887.63464,0
-560.406,-258.70303,0
-545.62476,-467.61728,0
-804.9296,147.87834,1
316.655,-216.341,0
-902.43286,195.4565,1
83.474045,-358.1767,0
460.70966,564.2945,1
-799.47186,-358.34222,0
734.60126,-1085.4199,0
-434.3695,-727.28723,0
-274.29495,-878.53894,0
13.75472,369.93204,1
-860.25256,680.69867,1
580.1142,-196.76962,0
217.50826,1037.4839,1
-191.72781,-890.1827,0
35.947556,-1009.8961,0
183.62854,657.7729,1
-159.631,-937.57623,0
191.86667,-368.52676,0
495.5054,1027.0212,1
-695.4675,43.31287,1
754.31915,725.63257,1
-487.35184,52.26671,1
-880.5893,-1075.6205,0
225.96796,-650.62366,0
-428.4369,986.4788,1
532.0733,-79.14443,0
-615.3203,352.59085,1
411.0899,70.217445,0
705.8089,-307.37158,0
101.9503,-999.9309,0
432.50388,546.8983,1
620.1447,-720.6573,0
36.0624,684.3537,1
309.89148,243.91525,1
-389.79794,-317.16357,0
-933.2925,-413.96732,0
612.0926,-253.39977,0
-654.0971,-72.19889,0
1039.7676,215.7402,1
-114.13063,-335.68845,0
937.1006,-358.60284,0
423.21094,-27.120577,0
-645.5693,-957.1145,0
-95.67528,-715.984,0
726.37506,796.35016,1
137.38123,-313.64984,0
310.34625,175.26268,1
308.1953,5.4817114,1
960.30896,-583.3744,0
273.78677,-284.00998,0
-847.91815,-333.70602,0
329.9116,1002.3165,1
544.7727,-787.1872,0
245.04474,854.9505,1
-146.76938,201.65854,1
-1035.7987,-906.6241,0
1003.1079,855.22296,1
-780.5593,-959.31714,0
676.5123,794.588,1
703.1353,-682.9611,0
-244.62436,195.53828,1
333.7381,-513.0249,0
-239.53162,-443.5173,0
168.91147,-548.0555,0
-5.0889864,-390.9916,0
879.8177,-101.15425,0
-711.6121,178.88782,1
482.8502,-51.342342,1
-524.82275,709.88696,1
-10.083733,-916.70874,0
-861.7564,-529.3131,0
794.87164,-232.40584,0
702.25195,187.41348,1
315.79575,642.8903,1
-319.45618,20.870735,1
134.97148,-634.8682,0
-790.814,-439.37967,0
34.938652,630.94653,1
622.8799,805.25287,1
-140.50922,-393.91623,0
387.46594,922.31506,1
608.034,-256.0953,0
-149.08273,615.8164,1
702.22943,349.84064,1
-771.2233,904.8306,1
540.44385,20.889286,1
53.341145,848.2221,1
-731.11975,-996.9243,0
-790.34595,-253.77943,0
329.2759,-202.32634,0
757.45874,-565.0087,0
853.46484,1008.86194,1
-762.0908,-250.20424,0
-565.46295,622.1877,1
-719.87225,-469.03638,0
-584.75305,888.1383,1
590.4712,-24.522926,0
415.79132,-181.43237,0
-587.6153,-938.4135,0
-688.0381,348.95847,1
-955.62744,324.48837,1
810.05804,164.21735,1
-1020.8012,780.83856,1
476.36713,382.40372,1
170.72557,-729.91986,0
1043.8416,669.8271,1
567.24023,-19.790396,0
763.3219,426.2774,1
650.2683,-129.6767,0
652.0882,-416.32755,0
-549.1821,-666.6954,0
-825.49817,-767.3782,0
-662.31116,-310.3247,0
-903.04114,-632.49835,0
928.47235,-911.4414,0
-574.78284,217.23009,1
-218.16714,719.7737,1
-257.94315,-103.297775,0
-556.4747,660.31757,1
348.66293,815.9238,1
757.43134,-1073.8412,0
-684.796,783.52734,1
-16.08616,476.86273,1
662.37274,-242.85953,0
555.6563,-205.7749,0
-59.117645,-944.0271,0
-471.2794,-247.71664,0
572.107,583.92694,1
-410.86142,86.88703,1
-227.50421,242.55801,1
-337.27844,-333.23557,0
-565.0011,-564.6105,0
998.45544,126.956985,1
-48.3434,-318.61664,0
914.5838,207.98167,1
17.494951,-376.86667,0
178.96811,68.69864,1
1015.819,-199.22073,0
-565.34686,-750.66125,0
1035.0933,729.9002,1
-276.65778,-497.5821,0
-670.00525,1058.5474,1
-37.921146,-690.58777,0
630.021,826.2418,1
-998.42554,-365.98315,0
401.13098,549.84656,1
262.8976,-320.38977,0
110.610054,623.60297,1
873.86096,-899.4728,0
-914.8026,293.77435,1
-708.2308,-615.49005,0
305.5658,-406.03085,0
-676.1858,906.1925,1
-757.37823,-245.72267,0
-589.5408,358.93756,1
543.1823,328.86914,1
224.52109,1014.63025,1
-582.1927,-828.8705,0
875.55646,-825.1154,0
185.146,-3.6894019,1
-975.0499,41.44295,1
-295.7452,862.49634,1
968.72406,419.47998,1
-366.18536,-831.557,0
-147.95811,-528.4639,0
-537.8064,-116.84896,0
-300.8697,-1094.3574,0
823.0175,918.72614,1
967.46405,-720.1699,0
-40.922966,-477.0929,0
673.8947,382.3172,1
819.0828,704.0387,1
791.52057,-812.0503,0
-985.9422,-687.82587,0
580.9164,511.70557,1
-205.8817,213.35065,1
-324.16116,758.6206,1
-343.50336,716.258,1
-160.28087,83.3382,1
-153.22464,890.0641,1
283.4125,-268.06854,0
283.06836,-97.530655,0
693.104,-130.84573,1
-996.4061,269.44513,1
848.79285,-275.2138,0
788.6992,-935.39343,0
-947.39435,-810.06104,0
-760.59717,-616.1594,0
-408.7784,192.32384,1
-86.739845,-48.38244,0
653.38586,-725.7612,0
264.0882,174.65614,1
896.64056,-813.1581,0
865.03284,539.4217,1
-188.5415,-297.35263,0
-125.998245,-330.82373,0
935.4868,661.53076,1
-143.01073,472.59702,1
-661.12024,553.4012,1
918.2633,144.04568,1
-687.89417,-296.91824,0
-494.3688,194.81203,1
-352.9435,461.77118,1
587.0656,-774.8357,0
-395.6343,894.894,1
839.6978,-807.7335,0
987.9186,400.86536,1
557.51166,236.9867,1
-368.05383,891.9961,1
757.2208,734.2063,1
-228.06052,224.75745,1
-518.44336,-623.03674,0
49.142487,-459.21872,0
375.2895,9.287754,0
569.6064,-804.23376,0
-517.0465,-52.286022,0
666.34503,-486.59955,0
-606.1495,233.53207,1
472.5791,-968.5795,0
673.2581,-828.2974,0
-318.1815,769.81146,1
-61.998306,-451.7558,0
-255.81216,-518.8398,0
585.6712,-804.98694,0
36.271908,-748.3553,0
-757.2508,-413.42438,0
-79.21211,139.87933,1
-695.10724,87.84161,0
132.1418,-767.8501,0
-729.3259,-826.8011,0
-40.18789,-360.266,0
-768.0288,488.5063,1
-890.01874,-627.522,0
40.690693,500.95193,1
687.20953,816.0497,1
-0.41831687,486.81155,1
469.46185,-737.53015,0
415.1994,723.4357,1
120.00789,382.8651,1
567.8825,776.92035,1
-883.89087,233.46622,1
-512.94135,-783.74255,0
-871.53534,562.4747,1
470.80048,595.16565,1
-398.8191,110.04002,1
10.741189,779.70886,1
-612.4445,-452.34894,0
262.99643,472.95184,1
373.06424,779.33405,1
110.26213,1095.8773,1
779.321,-102.23358,1
814.3151,-750.88525,0
353.18686,-280.57785,0
-382.92126,127.191986,1
-572.303,-818.1933,0
956.3873,442.95505,1
-759.3967,-1089.039,0
-143.6652,-230.59799,0
861.15845,-555.98456,0
-23.283442,886.7285,1
-141.74562,-29.391518,0
588.56006,597.4633,1
939.21643,896.3286,1
1010.5023,-695.4003,0
793.58636,707.93164,1
136.97318,562.91174,1
-901.5958,150.59709,1
-376.9068,848.10535,1
797.9999,-116.0163,1
387.3958,-630.0675,0
453.28488,-473.87173,0
-770.1256,1012.3971,1
-1085.0261,-343.8898,0
-743.3861,-631.39886,0
-894.3227,-214.25545,0
29.829212,377.624,1
64.07526,-301.05942,0
316.19214,409.66327,1
-276.88135,-941.5679,0
473.59085,428.14917,1
-757.6254,-1008.48956,0
167.57904,650.8001,1
-240.14159,39.03398,1
-37.67286,-368.77896,0
575.85846,108.99277,1
124.13708,-675.566,0
-901.4384,566.20734,1
666.89984,896.42334,1
139.72133,655.07904,1
210.14732,22.704422,1
-837.0294,-714.2493,0
840.59937,688.692,1
-634.0886,-1103.975,0
315.26907,-621.7026,0
57.16355,146.61201,1
-444.90063,-1023.47485,0
199.45491,-919.0697,0
-879.61,1110.9757,1
-1127.1726,830.79504,1
627.0406,833.76154,1
-26.593733,438.19925,1
-124.01532,-509.93774,0
871.65594,864.4719,1
-860.5914,7.922252,0
921.3059,120.97782,1
-351.07742,425.36557,1
-426.97922,-882.5865,0
-300.8743,-423.56445,0
-611.83746,91.51318,1
27.67128,539.7454,1
-586.1769,-470.792,0
-710.56433,-299.20453,0
527.47284,-5.308718,0
993.0048,-938.2074,0
-969.2231,-907.57385,0
-121.39558,-925.5083,0
151.17978,-615.2888,0
529.9507,-642.99585,0
832.02826,-220.26587,0
754.7842,277.19876,1
45.56747,-927.6928,0
-877.60144,1016.3315,1
-243.10672,-423.5212,0
31.406603,-854.2184,0
-408.43243,-1023.4196,0
-293.89493,169.00912,1
62.1905,-259.9349,0
767.4709,334.40277,1
-583.31384,-902.62195,0
-61.324047,-818.8159,0
-177.82648,902.0628,1
803.94366,568.4012,1
1068.5005,143.75401,1
473.52734,33.24159,1
363.89078,-340.15134,0
-502.10254,996.10504,1
154.09055,980.0329,1
156.71193,779.98804,1
-906.8996,293.8187,1
778.64874,-502.84427,0
349.56854,879.42834,1
924.78204,841.0014,1
-158.60106,428.55243,1
495.7458,-214.17616,0
875.5432,878.10596,1
191.20107,-909.0038,0
38.219616,930.81854,1
-193.88489,208.09471,1
276.99655,522.5884,1
85.26447,760.2552,1
535.41437,640.2598,1
873.1573,-383.4132,0
-613.7472,-585.3394,0
462.41263,306.64908,1
-591.8213,-683.1797,0
302.05792,-777.9156,0
-561.11194,-1001.8544,0
-647.161,511.9358,1
388.45886,835.06506,1
604.2064,-477.09738,0
-344.42548,-533.77496,0
-858.7126,-167.51022,0
-685.09717,-213.0845,0
266.4578,907.92175,1
-588.81976,304.7424,1
811.13403,257.15552,1
892.2506,-294.71002,0
980.87335,-622.3423,0
738.4326,-609.63306,0
-120.54348,5.3160734,1
-229.78868,-697.9539,0
327.83224,-666.8865,0
267.36554,-538.00323,0
-169.29768,-702.2291,0
-936.85065,-824.64307,0
-77.43277,-234.49059,0
-237.92828,823.9792,1
978.6017,382.04385,1
-224.9547,-620.0824,0
-116.30097,119.68182,1
-735.1881,876.9857,1
-627.7349,-480.77045,0
-51.891785,-230.4716,0
-992.1652,-461.73996,0
-11.099163,-684.98206,0
-0.8456194,-814.93225,0
413.71887,-534.7486,0
437.74033,-240.58978,0
-1069.7799,695.6536,1
-836.3911,-313.02783,0
872.911,-883.9569,0
-943.3239,566.9302,1
944.6655,413.68155,1
333.81873,146.75916,1
-895.33167,567.8045,1
-249.68204,-540.4025,0
867.2644,-820.6533,0
-7.220867,-837.92804,0
-890.3535,456.27756,1
20.831268,1004.2388,1
774.18506,-534.32904,0
392.0074,-883.6513,0
-466.8182,642.67285,1
296.95667,-137.53249,0
1003.5721,-85.201256,1
895.0271,-378.09973,0
-167.94775,290.30322,1
-555.2233,-256.21603,0
-509.154,824.6888,1
769.2,-822.7825,0
195.04132,-64.58246,0
-853.9325,355.38913,1
256.9431,-102.2268,0
21.739468,502.97406,1
55.782,-538.2157,0
325.85953,-590.2693,0
-920.3527,221.43584,1
-33.085857,395.2009,1
339.30304,-496.2107,0
-1006.8326,628.7633,1
620.80695,-95.42912,0
100.177666,-722.7432,0
603.79895,793.48444,1
-697.498,-911.21655,0
433.69916,-13.839123,1
723.5862,97.400566,1
-932.42566,7.2199283,0
28.551647,-589.4927,0
991.9647,-303.00745,0
-404.69928,339.37015,1
-508.99103,-100.628105,1
524.38666,-387.23254,0
-532.6802,-875.2366,0
27.434278,873.1811,1
-430.31302,-367.28983,0
-452.75046,-531.6932,0
680.3104,-747.5742,0
-689.07385,990.0019,1
-706.1837,-38.45233,1
113.45237,-567.9773,0
628.2698,-34.392025,1
2.9753125,883.13367,1
515.8676,328.68597,1
392.4326,616.89264,1
-207.7929,847.48615,1
410.13043,30.225578,0
-606.66437,815.1431,1
892.6582,190.87839,1
-716.35956,528.52,1
216.7807,-715.6644,0
565.20306,872.30743,1
555.3199,-138.28635,0
-663.9542,-307.73203,0
-125.010544,-527.8854,0
506.47086,-547.54395,0
-294.4414,873.83887,1
-1040.7034,30.178669,1
-860.2709,-905.0509,0
616.38995,810.43207,1
-371.36304,416.26425,1
-970.11395,306.87833,1
234.08617,840.16925,1
-515.239,249.26923,1
720.8031,-43.205624,0
-849.97064,-474.0949,0
725.5549,629.53204,1
326.24954,971.28937,1
113.627655,-1012.82074,0
811.17706,600.0529,1
-402.01407,-542.3328,0
-144.48982,-823.9068,0
458.81793,128.94284,1
-582.4232,576.5775,1
-682.53436,-212.09947,0
-215.25792,243.92093,1
166.406,781.5096,1
-476.92212,-632.989,0
-320.36246,1020.8821,1
610.5828,600.2212,1
-893.6437,-131.73544,0
625.0406,163.21155,1
-66.2029,-782.3527,0
-259.41132,382.74814,1
612.07556,519.0258,1
434.2299,-490.50824,0
385.48434,764.11383,1
-676.7309,355.55072,1
-184.02774,739.1799,1
176.32942,778.13965,1
-835.41943,875.79663,1
-430.82187,-71.56516,0
549.65924,-853.3993,0
-670.7604,-153.39644,0
-1002.6135,306.7,1
-204.33995,-313.9408,0
596.3071,109.44526,1
-456.53256,501.11365,1
618.7202,332.74368,1
73.92504,739.6613,1
-1058.0452,557.61926,1
887.02954,-543.8186,0
-680.632,525.15204,1
34.09049,891.3613,1
-661.22906,-127.924324,0
364.61655,-919.5663,0
-755.17535,1061.1178,1
-273.03094,752.46545,1
210.41493,-249.27322,0
-349.99887,-1090.1005,0
-564.72565,-155.46832,0
755.0927,-174.17937,0
546.3064,20.818245,1
244.17816,281.84335,1
-665.98157,-987.4863,0
-236.57378,804.9101,1
703.68066,973.5015,1
392.33447,624.6798,1
-851.5874,817.6953,1
-83.524826,139.94331,1
652.9643,-52.189182,0
578.02155,-868.82025,0
850.825,-235.0664,0
-1002.1762,-593.526,0
-303.37402,-128.84604,0
-355.2132,673.54034,1
-553.6832,123.77585,1
384.79807,335.12418,1
-671.5978,877.6352,1
60.693863,-312.4658,0
-836.814,-607.58844,0
625.4586,-1033.1173,0
151.78438,-76.907524,1
941.6719,561.2667,1
798.9651,874.6349,1
-392.1262,-570.6947,0
221.72446,-845.07605,0
-913.6162,-289.83398,0
-71.021965,188.19157,1
-385.43234,-838.66376,0
-554.3995,-266.95703,0
52.76472,-974.78815,0
47.810677,-245.23323,0
-727.809,-543.91327,0
-875.44,971.3078,1
397.55276,-709.7592,0
