%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
810.3448,-776.5278,1
-598.4907,992.1777,1
-212.30919,-420.27695,1
737.3686,-723.8858,0
-1089.37,298.7221,1
-209.11604,536.5515,0
1041.1521,-1158.313,0
16.147205,1081.4967,0
247.26744,27.150793,0
295.51443,728.87714,0
-335.92044,270.96094,1
703.32623,-981.5667,0
1048.9579,-139.85966,0
573.7784,-267.3722,1
-176.08992,-706.17816,1
498.33206,-830.76276,1
376.5428,-184.54413,1
-30.95615,285.0707,0
17.526014,-1184.0515,1
-231.9191,-1120.3833,1
-460.6884,-50.553864,1
1223.6047,847.9669,0
914.3665,802.58795,0
564.0193,1075.6232,0
-811.41235,1090.671,0
-276.9998,943.8755,0
-789.55145,39.56812,1
331.6078,735.87366,0
492.39798,-376.45804,0
-233.5897,1002.1764,0
-466.8581,-550.4743,1
-576.83954,792.90967,1
-477.04462,-809.7556,1
731.39703,1219.1254,0
114.213165,760.5541,0
-111.08438,-52.80987,1
1139.4388,200.0328,0
829.6912,-607.90424,0
634.9448,123.46384,0
-29.04358,-675.56433,1
-37.7333,-1157.4066,1
71.03468,131.81076,0
-160.47768,-69.29417,1
-24.132675,459.81815,0
256.8796,-555.68677,1
818.0676,563.4816,0
734.7096,-194.26712,0
678.669,1297.0757,0
-40.730347,-378.4885,0
356.88324,-351.42148,0
1315.1532,379.8094,0
519.7005,342.90088,0
-610.80457,776.57587,1
958.12335,116.826225,0
410.50818,17.435764,0
504.3547,129.14612,0
-965.9274,-730.2591,1
882.6714,1190.4058,0
593.72546,-398.7032,1
-447.38544,830.303,0
-322.5933,226.66534,1
534.7425,-788.7256,0
-395.439,993.7485,0
-933.8391,-346.73575,1
-1230.5255,-785.96075,1
-561.74963,-696.6679,1
26.633432,-684.8129,1
-155.2234,-667.8915,1
435.43863,1115.961,0
-589.17737,-133.36221,1
772.5965,-50.790028,0
442.14688,-897.7262,1
432.82016,1242.3053,0
217.94873,1177.5413,0
-248.20609,435.72632,1
-836.14954,415.79156,1
746.403,-705.2845,1
-332.5838,-714.66956,1
831.30786,726.8971,0
-9.9730425,-621.4487,1
-624.86334,-334.90768,1
163.06363,14.793171,0
-263.14893,-12.118244,0
1190.4882,757.0535,0
-728.8092,834.3463,0
-523.0022,386.61612,1
-338.7341,-239.58719,1
207.6513,929.0184,0
-579.24536,-775.03253,1
102.44795,-684.7289,1
-429.77478,600.10864,0
-282.80176,181.65445,1
-94.58485,618.3267,0
-953.0929,431.84476,1
-6.284014,-1266.5306,1
-629.23096,-288.85287,1
34.212402,-559.99475,1
691.1956,-401.43176,0
564.9771,-397.1753,1
695.56616,-30.196081,0
-1179.7642,1024.0702,1
896.4212,-37.49419,0
95.471596,481.21658,0
-1131.6174,542.8469,1
1113.6829,-375.94107,0
-630.7509,-663.0184,1
539.4496,924.9821,0
-110.81954,-162.66945,1
1008.39014,110.0155,0
-967.56976,-1220.9816,1
-1233.3767,-653.47687,1
608.2776,-870.8705,0
-367.24905,119.34249,1
-1053.4697,-384.16287,1
345.7528,374.52362,0
-775.84656,1007.8421,0
-978.28375,358.1708,1
-470.1883,474.97815,1
793.19934,-494.07288,0
756.18317,58.44187,0
1201.6085,-865.27924,0
-549.3642,-872.5547,1
468.42603,-990.17224,1
502.70877,-988.0869,1
-886.6215,679.21893,1
-1060.6611,-8.673707,1
-115.78452,-270.27725,1
-798.038,61.56507,1
-58.935986,-546.8346,1
-177.11948,306.29926,1
-43.272034,823.9705,0
-549.5994,-351.66763,1
-85.2697,-905.5996,1
686.0735,-838.9956,1
306.31488,354.3575,0
-519.2485,-638.4993,1
690.18414,-83.50834,0
-1001.77435,-687.37775,1
155.02661,55.511215,0
-974.1049,308.4177,1
-311.54776,-248.97252,1
-1047.8507,909.56976,1
-361.16226,-361.28668,1
885.60046,1114.3492,0
940.9644,-756.27325,0
-681.1628,1177.9745,1
-546.89,-116.838776,1
-592.4703,-123.398285,1
15.822599,8.172141,0
-157.06866,496.54965,0
347.8016,-859.6909,1
85.30837,455.89664,0
-428.90475,-766.6387,1
17.819794,899.71295,0
127.48757,261.69595,1
-50.45847,943.83527,0
160.76787,-608.47955,1
502.03165,726.4646,0
844.2711,718.0285,0
247.47083,831.57935,0
-1039.3853,278.41675,1
-134.99214,647.25757,0
-19.211224,-272.46326,1
1107.9656,-473.8075,0
110.68741,-1138.9594,1
802.59607,422.41394,0
47.930904,-495.48282,1
-111.448135,396.62497,0
-921.7716,-663.53577,1
368.21393,331.42563,0
-756.2754,-583.35675,1
-835.3691,-661.0665,1
415.37698,-294.8221,0
644.2993,162.22758,0
748.7565,19.82287,0
-185.05196,871.14294,0
-584.02014,-1201.7556,1
-591.3873,-785.4962,1
739.6127,-947.9242,0
-1200.4949,161.55707,1
-954.1267,162.07555,1
-294.707,-480.1821,1
-132.71399,1204.4529,0
276.3624,0.92519647,0
-277.98203,-895.86633,1
381.32874,-631.3301,1
-1153.0016,658.5868,1
-831.7559,-534.5836,1
-705.9629,-1161.1041,1
-735.6733,983.3109,1
705.3785,-820.5397,1
-982.21924,351.8773,1
-468.53827,966.31726,0
-451.66473,-895.91595,1
-396.47977,610.8435,0
292.55563,-1281.8888,1
692.05896,222.12888,0
1184.9281,-521.11536,0
-854.1747,340.16254,1
1200.6128,659.9062,0
717.18713,1217.4885,0
289.95377,-683.60236,1
-270.80896,822.89264,0
-680.27014,1193.0847,0
-441.51196,-85.067505,1
626.6124,592.2015,0
549.55524,176.88696,0
-1313.0985,322.05035,1
374.24487,507.89536,0
-1017.1202,-560.0288,1
669.6029,-678.4897,1
387.87717,677.82135,0
-142.92198,915.2085,0
382.6161,738.6926,0
15.906475,65.38897,1
142.44484,221.24113,0
17.093788,-906.6201,1
-445.01617,1027.6163,0
386.97595,-503.67395,1
460.83636,758.3169,0
1096.3695,-500.61108,0
-1297.9824,495.9029,1
-902.1501,-316.20825,1
139.0243,692.3071,0
-182.42746,-114.02164,1
-939.965,592.9007,1
-657.2977,733.8329,0
203.82097,-997.84894,1
542.08923,-560.14795,1
395.23907,-1044.2438,1
365.56326,570.7709,0
611.08044,-542.3522,0
-137.20709,181.2996,0
-878.41003,-284.98386,1
-358.05103,-1100.2545,1
-242.33313,-60.343998,1
470.28482,656.4759,0
716.82776,-882.4393,0
525.46,-1053.6995,1
847.0284,946.7913,0
-374.65576,769.7865,0
861.2704,648.85095,0
-1044.4589,-380.5446,1
139.6054,136.07613,1
-266.72076,-626.6061,1
410.2964,765.3999,0
-955.5769,-669.50214,1
-64.47454,999.83514,0
696.0611,-1103.6738,1
39.350124,247.87717,0
1018.1188,-471.8433,0
-93.40241,-1009.2436,1
245.0378,124.10168,0
-348.4351,507.58435,0
743.7083,-574.9706,1
-354.1252,-1166.5494,1
-49.07378,-446.50708,0
993.4408,-243.79631,0
317.78653,197.7485,1
374.12714,112.60312,0
607.7816,-152.44719,0
326.03482,-456.8688,1
-465.90958,-914.4906,1
-479.26102,-195.01624,1
708.4596,380.49823,0
-402.9013,792.1232,0
-294.81683,619.1928,0
-366.9118,-184.02876,1
-756.1969,-46.074913,1
-674.4163,-16.299747,1
484.63995,-150.64784,0
-304.11627,-96.414154,1
300.42786,774.4526,0
673.38354,-577.34863,1
800.6468,-102.81605,0
-756.5484,556.785,1
789.84534,481.3779,0
300.51266,-955.3049,1
325.63687,554.61676,0
53.551643,-253.45262,1
461.46564,-1028.704,1
64.378204,-135.41154,1
-821.3389,-206.83247,1
-637.9344,-389.59406,1
-953.0628,-20.16377,1
-518.3312,1185.219,0
-785.9537,100.09335,1
-311.34784,80.83622,0
617.2995,510.61404,0
105.407906,1205.5039,0
249.89584,-761.9717,0
911.19586,325.77356,0
849.6464,-150.27034,0
78.837364,702.98114,0
125.51909,660.3418,0
1.4757903,-281.22824,1
556.8553,-744.09216,0
-587.92535,215.71188,1
41.8475,349.98352,0
-525.9066,863.9326,1
-337.63867,-420.66998,1
870.632,420.19507,0
-26.578466,-1150.4169,1
-482.56314,614.9413,0
-804.6442,-201.25105,1
394.32034,837.02246,0
656.2571,179.50343,0
1281.5536,-22.699606,0
680.77734,73.081184,0
-164.879,-853.2432,1
-474.03812,411.6124,1
-252.44502,-1066.3975,1
14.1945305,-167.39609,1
53.86967,-237.51624,1
645.9458,-505.02835,1
-953.1763,51.495674,1
-682.73413,20.666613,1
214.58928,-744.77106,1
-707.01294,30.136786,1
-52.462067,64.93994,0
-357.94675,31.862862,1
973.1667,-842.6333,0
-881.3206,466.94598,1
255.464,702.6239,0
-0.94091696,-370.85608,1
85.50552,-1209.5322,1
-617.5513,-749.0785,1
-375.291,-610.83386,1
-644.56415,-342.1035,1
1102.41,178.24661,0
53.343636,807.3719,0
-595.9397,465.55408,1
-457.29294,-361.54108,1
241.30428,-430.2674,0
862.0745,-818.7847,0
-56.462883,-403.9212,1
-158.23357,1084.5316,0
-362.42313,-831.13824,1
464.46863,-1192.6039,1
-1063.4691,1037.65,1
-694.18384,528.4548,1
-641.45404,-525.70746,1
726.7461,-477.19156,0
879.0104,681.39545,0
-189.16414,636.34125,0
-546.0953,1118.535,1
536.424,-584.07947,0
493.24835,320.60046,0
-1034.689,180.83237,1
-180.96074,488.87704,0
-679.1697,-667.8806,1
804.1469,-673.0289,1
697.2395,710.3136,0
216.14848,-202.62816,1
91.24406,630.9697,0
715.61786,-446.76178,0
386.6885,-388.71497,1
694.021,-1067.3782,0
-1098.2476,821.01874,1
754.2811,-577.74146,1
868.0184,-153.62363,0
-420.1711,-603.337,1
-752.0512,224.69012,1
-615.7142,50.06895,1
-315.2357,-14.98709,1
-837.52814,266.28653,1
51.91884,642.0432,0
782.3417,-1201.921,1
850.2224,-40.022488,0
240.83008,-932.1121,1
-1291.6107,1023.8062,1
819.91284,-312.35648,0
689.1213,-762.05505,1
-686.68353,555.4333,1
-989.9427,-250.12154,1
-423.30945,-655.7224,1
184.99872,715.9106,0
-95.58554,745.09796,0
719.8691,-82.895805,0
-524.5594,532.1747,1
-1055.8033,203.16585,1
917.2921,631.1983,0
850.9067,-545.65906,0
755.7413,733.0858,0
715.81506,-713.97784,0
-432.94702,-962.52625,1
471.9023,-682.13104,0
-359.8346,-856.0713,1
-885.93097,707.01245,1
289.80896,-264.5493,1
-658.3166,-900.1195,1
-160.64838,11.650647,1
674.7806,783.6969,0
10.566851,-423.16577,1
-173.39774,-939.5441,1
-78.90695,972.60864,0
-956.79376,-486.48135,1
-169.4139,-35.950134,1
-403.35477,886.32806,1
1311.2081,678.9505,0
738.63745,546.691,0
-905.63416,385.0676,1
776.09924,852.3191,0
1108.177,-106.02063,0
-899.4077,-104.613434,1
583.2104,336.6256,0
-127.1027,-512.26086,1
701.13214,-368.1223,0
761.52673,46.49189,0
-518.1779,39.660107,1
-301.94397,231.24385,1
-333.91898,-41.19605,1
301.13544,224.87852,0
-43.24648,-356.3597,1
-421.49054,-359.09244,1
-877.6625,181.49437,1
477.42694,524.7049,0
-370.79214,637.3213,1
166.63847,492.2488,0
245.86412,-302.7637,0
296.24155,898.3409,0
-239.796,-130.27617,1
-406.5521,1117.7632,0
-464.2824,352.66824,1
293.58182,-572.46216,1
522.4773,-929.5749,1
-24.20163,-1.6289837,0
-883.9169,514.20337,1
141.66872,-426.45792,1
-965.00226,-898.6043,1
-954.53973,-575.2022,1
862.48157,546.77515,0
518.0627,224.17006,0
605.54395,51.29505,0
596.6904,632.6953,0
-93.289856,-1188.1825,1
348.76105,-673.5693,1
-556.9973,1011.05927,1
520.09485,957.4435,0
551.7422,-805.1119,1
213.85736,-47.851204,0
335.08157,863.5201,0
726.08167,-244.41417,0
515.10913,566.7396,0
298.74973,-636.6528,1
159.70953,289.85083,0
411.9627,-946.9477,1
46.705982,1188.2472,0
-684.47906,510.6317,1
704.9961,82.93769,0
1218.6421,838.6952,0
203.50726,806.144,0
-595.1007,-175.77269,1
29.984394,899.4009,0
-269.04675,1084.6134,0
463.1728,-771.8531,0
-941.3582,266.44406,1
205.03232,-74.855545,1
-11.093504,-759.78406,1
1030.097,3.1021965,0
-341.4627,1141.2614,0
279.27768,-555.9774,0
514.1552,-254.03305,0
944.8141,-611.865,0
-893.0993,-127.552605,1
820.1197,905.8195,0
175.79987,-1100.4497,1
421.3815,-265.4726,0
-219.2075,74.33107,1
-562.8557,776.0267,1
-257.01532,-965.3916,1
-426.0946,-667.8285,1
-79.12325,-65.74375,0
-243.25432,127.57356,0
-308.95514,-412.56522,1
542.6167,-984.10187,1
-999.1424,-162.56523,1
-719.3142,135.67685,1
-770.0191,769.13434,1
-334.05597,-526.9788,1
-296.87366,182.16077,1
-739.6787,-584.85266,1
272.7742,711.5228,0
-1190.5038,605.65015,1
-367.65146,901.8917,0
-59.949234,1160.3107,0
-524.7269,1097.1743,0
155.25572,-163.14032,0
948.9688,-922.81604,0
-304.892,-701.04095,1
-562.2552,-79.93724,1
733.4674,693.4526,0
-158.84012,-1059.2126,1
-340.10358,-379.51117,1
-971.74927,-805.1834,1
-171.04803,453.89914,0
-669.0951,-956.3374,1
-577.7574,-546.39606,1
888.5032,-910.53906,0
958.54254,436.833,0
-424.62262,-307.1635,1
-620.23706,75.563065,1
162.04936,420.98666,0
-348.1232,-302.1324,1
-982.8285,135.96619,1
-766.7817,34.955246,1
647.5798,-425.59332,0
-1246.939,538.5415,1
-484.8862,260.38303,1
-272.23212,134.95107,0
-411.22528,370.42645,1
354.1166,494.65427,0
-625.82275,1089.0973,1
167.24947,401.14905,0
111.101776,599.24097,0
56.90901,-691.69824,1
234.65465,-87.39724,1
-459.67935,-239.84863,1
-391.13837,-861.0145,1
230.8218,-449.12366,1
-361.3888,338.96286,0
712.51935,-418.58646,0
1.0066957,690.0615,0
-865.55365,472.4073,1
-908.3662,151.26945,1
-133.77547,415.1059,0
-648.57526,972.79425,0
547.7354,673.43713,0
-198.13983,-623.72345,1
-265.5424,815.0731,1
-520.68555,-1166.1409,1
217.92,124.56091,0
-550.1609,-1132.4879,1
-645.3374,-520.87335,1
691.3849,-234.21184,0
-598.3247,-527.0338,1
514.34906,756.4216,0
-141.0319,-282.9235,1
-424.78424,-857.14404,1
635.2654,353.49023,0
-370.9514,932.70624,0
1148.3877,872.1332,0
-570.84106,62.434666,1
-106.1706,36.931087,1
-797.80804,-485.98633,1
-124.41905,70.05007,0
824.47,-47.019314,0
150.21858,-331.33908,0
-639.9307,1001.6781,0
1039.4751,-593.0821,0
-145.76715,494.59692,0
394.0436,-1256.0098,1
-553.5942,-645.2555,1
1110.2725,272.31067,0
50.047466,427.54742,0
-435.0088,567.23126,0
-618.9807,285.5769,1
180.53204,-646.276,0
-721.59485,844.92065,0
310.3121,-52.487972,0
-961.09827,473.7501,1
596.38385,-223.63411,0
769.2935,666.1384,0
828.1503,1191.9991,0
-632.7593,-705.5814,1
-577.56934,-1025.5082,1
-632.8728,-455.6409,1
-293.38232,-392.0521,1
8.145088,757.86255,0
-956.3646,-988.19904,1
499.69702,4.9817877,0
748.205,-333.87625,0
-533.0779,-743.5956,1
-863.5698,-387.43832,1
-216.34154,-153.52876,1
-523.7717,87.26325,1
28.700096,-820.64343,1
412.85092,470.22467,0
-187.4976,1065.1746,0
576.3604,-188.26787,0
756.1367,-614.4088,1
319.67752,-540.84595,1
409.49472,214.03436,0
-858.48206,205.93202,1
-78.23619,8.608935,1
-882.795,-18.289412,1
648.88416,-350.74603,0
-805.0212,838.1949,1
249.3392,-809.7028,1
-107.79756,-467.8395,1
342.07724,-860.2098,1
380.81653,-851.7191,1
761.4098,147.18573,0
-685.53723,1031.976,1
-465.27527,21.653746,1
-310.0753,50.324635,1
829.278,387.21887,0
-1086.6693,89.068924,1
1104.8123,765.28876,0
60.464184,580.1431,1
-442.89734,-962.8001,1
-195.0748,-607.62427,1
785.8768,-669.5983,0
721.0073,961.2729,0
-752.9169,-386.3567,1
646.44727,423.77457,0
-51.918396,348.08194,0
-177.67958,-334.884,1
-165.18448,540.3401,0
91.435585,-502.2581,1
26.241463,483.7702,1
569.1993,-181.25177,0
941.2672,59.078136,0
128.96187,-538.5133,1
-172.97118,648.3342,0
-237.73448,192.62234,0
1016.2436,-991.6056,0
-783.334,-862.9619,1
847.089,975.7794,0
203.77771,364.36002,0
-608.634,-125.83596,1
-1116.4813,-626.44226,1
-307.83734,-1250.43,1
-1214.5223,119.293915,1
-818.09814,758.4724,1
590.8895,356.32452,0
628.4381,-176.49176,0
-367.15576,-165.29007,1
754.95905,570.07184,0
-865.5903,1061.4778,1
649.1236,384.62338,0
810.05896,1222.1595,0
-196.10724,82.868835,1
768.6073,-497.03366,0
-33.856552,-11.208502,1
81.379425,3.2208445,0
817.504,902.2878,0
-127.66326,-410.27673,1
-982.94635,-597.16754,1
354.54617,822.0085,0
-258.76367,663.6258,0
215.66025,-517.8479,1
897.0812,-401.98373,0
402.4216,434.27783,0
33.163857,966.7106,0
-282.7288,437.5188,1
-400.7236,-671.77747,1
-955.1621,-624.08093,1
-673.8084,471.48312,1
-439.2706,-16.917479,1
-198.89029,-747.09326,1
22.888937,-313.77872,1
656.6213,-320.36972,0
336.77063,-421.86813,1
-1076.3533,-869.9993,1
1141.045,-1031.6113,0
-872.6465,170.03401,1
-405.31827,17.974062,1
272.70193,603.87335,0
-827.2218,161.68231,1
-276.75497,106.05874,1
-44.715755,-330.02554,1
452.57114,598.759,0
-258.88278,-692.33167,1
-731.7928,-1096.2383,1
875.6233,-841.34406,0
83.56691,185.92491,0
720.07306,664.12994,0
120.246056,-413.845,0
247.34311,196.55827,0
1055.5902,-650.7985,0
-681.8996,-894.0202,1
836.67194,-530.0376,0
374.69095,-692.1931,0
-6.379218,52.67699,0
217.96335,237.7972,0
1041.7158,538.4291,0
-456.43448,-403.06366,1
-305.72733,378.32843,0
1155.9967,-570.5962,0
-28.577843,-903.62573,1
-151.126,-832.2159,1
-54.15795,-327.07574,0
386.1994,563.0645,0
877.80255,282.8674,0
612.93396,294.74503,0
-44.5415,-406.7105,1
997.935,189.00981,0
-82.12199,916.4012,0
1011.9311,-513.2648,0
59.22338,503.98926,0
-659.7081,785.9785,1
-855.37683,854.543,1
-70.539345,-181.7621,1
554.17163,137.33481,0
199.54471,-327.2753,1
-360.34753,-606.8112,1
-32.127888,638.33905,0
55.859364,-51.04533,0
-987.7936,-732.8133,1
-565.90015,644.76135,0
565.3774,11.309459,0
-193.79655,564.11487,1
488.03876,511.3365,0
56.52279,-508.45364,1
-264.57123,292.53864,0
314.55856,-251.9687,0
-95.31091,-699.45435,1
-252.32178,154.01027,1
225.56807,214.18776,0
-272.78012,-897.029,1
1054.9282,-507.15216,0
595.21716,-180.46152,0
742.1965,-722.23175,1
-762.72876,-468.01505,1
279.72803,-27.032024,0
335.25034,-770.70013,1
908.5251,-293.3085,0
444.68384,-691.8901,0
-502.91464,1124.675,0
-633.2739,325.5325,1
1167.1246,-808.9743,0
949.1481,-847.1563,1
266.43298,-763.4173,0
-31.786684,-193.29587,1
173.01541,-464.63007,0
114.98231,849.01965,0
-565.4161,680.23364,0
-222.25096,672.0234,0
202.42503,-608.1722,1
-567.2651,-65.976006,1
-182.73683,243.45757,1
424.83884,37.788822,0
152.59044,-275.47366,0
103.11611,1098.9841,0
219.53008,-763.9885,1
768.6666,700.4478,0
456.72302,187.66106,0
-539.7357,-574.34033,1
-194.50072,235.77751,0
-468.9011,385.70673,0
-531.30194,-250.1953,1
-332.40674,-599.6272,1
493.242,-756.71954,1
-49.887463,-548.54376,1
-136.58817,-111.40282,0
-504.38324,-941.4666,1
-301.0137,1062.5487,0
171.16112,983.85736,0
-522.57404,-432.76752,1
372.35196,128.02924,0
-872.6864,-495.49048,1
1194.4995,-309.61298,0
23.143747,-411.06146,1
565.9533,-332.82733,0
-817.26874,594.90265,1
-732.44543,-1035.7828,1
-221.19228,390.1086,0
3.8872762,-55.8471,0
-330.11774,-244.51549,1
540.3592,745.55725,0
-655.58234,-81.46783,1
-311.1976,-795.55817,1
-349.33456,596.3532,0
1094.9661,826.4052,0
402.90622,-1171.0419,1
-127.7388,1043.6681,0
-773.9684,-197.11484,1
-276.79382,508.6116,1
982.26434,-114.924385,0
-245.90059,668.4439,0
131.54344,320.08228,1
664.2119,755.6059,0
308.71155,436.18808,0
-746.6444,-944.4471,1
722.07886,-176.07938,0
140.53923,-959.4203,1
503.96005,514.5187,0
-644.91943,706.1991,1
-108.38203,75.89508,1
-903.30597,-240.59752,1
-712.26117,-214.61804,1
-1249.4574,-358.2393,1
-739.1478,-556.7542,1
