%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 300
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
-899.6977,-791.8313,0
894.8109,941.7706,1
-629.5654,-305.97223,0
519.8805,159.16577,1
-261.54248,-5.671753,1
-373.94885,877.5061,1
629.578,-872.60004,1
-572.8866,572.56555,1
-164.18182,-969.58655,0
-828.5149,43.266846,0
853.077,-798.08704,1
-132.65088,-718.61884,1
-995.8726,864.7367,1
-159.12115,515.453,1
875.93066,-214.38342,1
344.40625,355.28442,1
742.22974,858.4519,1
-152.54474,91.454346,1
692.0122,759.24146,1
695.56396,734.06506,1
-375.2005,-763.2472,0
817.4995,-62.25128,1
-734.483,269.5454,1
883.55164,565.47107,1
200.25562,-600.3064,1
481.95996,-452.1302,1
-939.5137,-475.26306,0
-597.30646,-470.16675,0
29.419922,-277.617,1
845.411,459.40222,1
640.9872,-93.27521,1
-386.81372,241.61523,1
-347.2508,509.8806,1
-941.338,613.1206,1
260.37817,-552.5807,1
470.17432,-747.1146,1
189.05298,-807.91235,1
57.41736,-543.80884,1
934.3356,693.5597,1
212.17151,-967.40094,1
181.30261,-718.8129,1
-289.4992,-936.53314,0
188.95447,-88.164795,1
247.86963,626.88354,1
766.72095,917.40247,1
-567.1587,-624.2235,0
-694.2737,-298.1056,0
863.00574,263.0244,1
578.5969,-398.8427,1
691.40454,-562.43835,1
-767.3261,672.4242,1
-859.4569,-537.58594,0
-768.4219,-160.97443,0
-467.5888,695.06055,1
576.7612,-77.53491,1
-377.1505,-211.87207,1
-103.78113,-842.4204,1
-26.662048,988.5592,1
65.63318,881.0692,1
212.92773,-427.47565,1
804.397,951.4662,1
263.3026,-771.32574,1
384.30078,908.91113,1
-456.1175,341.917,1
-198.19336,-537.9071,1
-958.16595,948.2622,1
812.4619,574.9525,1
-247.20367,-357.02545,1
-463.5031,759.16846,1
530.4674,-896.27966,1
-981.5201,930.3966,1
338.27673,-826.409,1
860.23206,500.68506,1
-86.05194,-705.40735,1
-154.96918,-743.553,1
-62.16803,-509.60773,1
332.46094,10.816223,1
938.46985,-932.183,1
-872.90186,21.173462,0
373.92456,739.8019,1
