%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
822.1677,776.6516,1
358.83456,-961.4715,0
216.7561,-78.79435,0
428.91998,574.90393,1
-257.46252,-769.9981,0
407.75177,759.43475,1
-665.84424,-755.2658,0
-679.7346,-625.89984,0
-492.80386,-59.255238,1
-271.1181,-775.41174,0
627.26685,-369.76962,0
-128.00107,-781.03174,0
170.24333,-487.52896,0
973.3313,-1039.4314,0
-1116.9503,-1044.5463,0
-1068.5239,639.44104,1
554.3508,393.26974,1
-200.92216,-593.21716,0
-95.465744,123.655685,1
-939.032,16.693409,1
904.35114,-909.9408,0
920.6538,-680.3602,0
31.596684,732.5981,1
-795.4677,792.0056,1
775.20154,392.29333,1
-706.79675,1086.1001,1
-903.8897,-247.05319,0
-510.74246,385.0,1
154.32289,-794.95795,0
30.914553,-253.3991,0
-788.52783,416.04022,1
-1039.1158,821.2532,1
618.31396,791.4481,1
-140.17166,-872.6443,0
-1003.4955,511.03305,1
1053.7983,269.28418,0
124.03969,-175.4422,0
505.01993,-117.97105,0
33.73097,-308.58566,0
-804.5961,686.9158,1
-565.90515,-151.47331,1
12.156748,242.7862,1
-37.97223,590.9018,1
-655.13464,-822.9878,0
-623.356,-850.7989,0
-796.56866,280.7187,1
-196.34946,-1051.2905,0
666.2298,-547.4083,0
939.6343,-565.9258,0
467.8688,475.6434,1
325.63544,744.1921,1
335.92114,-188.68668,0
-600.6153,121.61679,1
-313.99097,-604.7227,0
235.57556,340.86328,1
84.61022,819.3399,1
483.55017,639.98346,1
-1111.0347,883.78766,1
611.7719,39.788826,1
-726.53986,-895.4254,0
568.45996,335.0936,1
51.85589,359.71707,1
-32.239315,-157.64433,0
-295.25363,-740.72644,0
110.8319,-811.9124,0
-378.38782,-576.7177,0
-48.786354,622.41547,1
166.8519,-147.96654,0
-886.13873,142.15787,1
-1020.8388,-826.9499,0
477.2154,307.80286,1
-486.36276,749.15344,1
1027.6843,-161.24527,0
435.98303,-568.0136,0
-904.08636,-128.77095,0
278.18533,945.3723,1
284.2174,163.16748,1
-434.95624,-117.11862,0
994.5468,730.5507,1
-379.07758,903.98157,1
266.37094,199.48093,1
-533.89685,313.14926,1
833.8444,758.4131,1
812.1122,-593.6879,0
111.63784,994.9056,1
-634.6032,369.00287,1
818.80414,-298.7312,0
48.72652,-689.40375,0
-849.9421,-466.5155,0
-50.3058,19.003983,1
203.8424,-792.22845,0
-194.30936,-979.79425,0
-223.44345,-880.8261,0
234.73082,-873.01263,0
-167.67834,666.54425,1
721.5026,-338.73618,0
357.65836,-231.70053,0
-31.983442,534.36115,1
-289.54886,453.32278,1
818.22943,-30.367666,1
572.5761,611.3871,1
-433.98242,651.7816,1
-784.4365,587.47485,1
855.8759,87.274025,1
788.67487,-495.63058,0
385.71445,-39.797314,0
-61.23427,397.8931,1
-178.86885,667.9904,1
-528.6893,1049.1664,1
-269.46588,-178.69917,0
-438.03372,798.2637,1
150.48755,-707.46686,0
-971.9554,223.64114,1
590.65845,397.27533,1
369.27576,-28.289736,0
-112.26328,593.0921,1
887.231,20.932552,0
917.70605,480.0221,1
-807.2163,64.81211,1
975.8387,87.15748,1
-989.0178,-501.8411,0
433.79025,-370.3154,0
-807.2903,-309.00208,0
483.16827,-679.24304,0
-557.4933,-165.49913,1
174.95155,622.578,1
671.92993,243.31407,0
764.1337,1121.0679,1
287.82373,-801.34296,0
768.9656,608.4889,1
-275.1216,416.5687,1
154.17336,558.40497,1
-668.1488,25.674402,1
-152.47473,177.35054,1
320.82336,538.8496,1
599.12427,17.582605,1
888.8705,-496.84494,0
192.79872,335.29248,1
-578.4812,-487.58176,0
-981.0313,-821.3485,0
-512.6353,66.83702,1
218.36177,-609.93494,0
1133.2305,363.97836,1
-394.04684,1107.0117,1
-810.76715,1105.5503,1
384.5056,-254.1602,0
-906.86224,804.3192,1
257.08408,-747.10034,0
143.3785,675.54816,1
-452.08054,-592.61646,0
-109.89051,-2.6660178,0
740.9977,160.25055,0
-826.3263,24.212732,1
-754.25195,193.60907,1
719.85565,-461.58585,0
199.20561,684.9353,1
-798.7019,123.1363,1
314.02435,-939.5012,0
474.45407,-557.78284,0
781.714,122.37326,0
301.45258,-589.42255,0
640.4771,-266.5942,0
-133.7493,-60.189636,0
617.0199,-755.4803,0
394.44785,-56.70781,0
-348.28632,-151.27223,1
186.1372,-114.81021,0
-683.5198,646.2275,1
771.169,-842.26044,0
734.7773,4.9571652,0
-903.7984,-1028.8269,0
813.0577,-799.0153,0
-747.0862,840.66327,1
-406.9203,723.1059,1
-543.245,554.6686,1
-465.55957,626.02686,1
-214.39326,-690.9527,0
136.70943,916.50507,1
-12.267545,-908.6811,0
310.53738,156.82452,1
468.38806,399.44714,1
-892.88635,669.98016,1
564.4702,579.51917,1
-784.6515,-269.05457,0
816.57715,-733.3041,0
636.156,728.4002,1
947.856,413.8104,1
143.20949,-718.70856,0
-540.988,991.9852,1
739.5492,294.60333,0
548.8562,247.64885,1
719.41205,938.71155,1
-130.23709,-399.6784,0
144.66292,336.69592,1
-772.5831,665.5491,1
745.1993,-656.0117,0
-665.7792,687.3568,1
652.7062,404.72775,1
-874.2595,64.601875,1
-422.86444,-730.79895,0
-50.43796,455.59488,1
-964.715,-243.25835,0
-864.0635,545.36926,1
-759.1484,-1051.5374,0
59.586357,-40.027763,1
465.33475,794.19855,1
402.0487,-387.84824,0
79.16461,-881.96826,0
523.93146,162.81473,0
282.42856,806.77704,1
856.4559,-717.36743,0
-665.4262,-634.19946,0
-178.33853,598.1675,1
92.45889,26.548029,1
-9.351638,-993.1042,0
266.12976,-1009.84344,0
789.23096,-354.4979,0
-998.3042,391.5253,1
-539.62036,-804.1795,0
-999.3198,768.22034,1
-207.17632,812.79706,1
-414.78033,-981.41095,0
-74.80772,158.84863,1
318.48972,33.457493,0
335.06662,-571.0061,0
189.7283,-814.2129,0
122.31978,51.129295,1
773.2351,662.6662,1
-903.88135,-1054.1716,0
370.72,824.00885,1
174.96274,1030.0361,1
346.3757,-27.660686,1
-790.8653,849.0363,1
1064.0509,-681.9652,0
334.93973,821.0628,1
-164.10245,-675.5981,0
-429.89563,578.935,1
291.86758,616.96246,1
359.71466,93.08913,1
-420.56525,-358.6765,0
182.0656,-539.621,0
402.9151,654.0053,1
323.79736,43.02669,0
311.76358,-569.3949,0
-866.3057,642.0912,1
-352.781,275.6677,1
-335.47964,589.8363,1
-243.32635,-281.3582,0
812.26733,-954.6313,0
85.14338,480.2946,1
462.18973,377.92224,1
153.21175,-506.0399,0
951.00183,-677.8355,0
630.8233,365.99695,1
-245.38782,-210.10025,0
716.30286,459.83002,1
-289.23062,222.5428,1
-370.0275,587.9509,1
885.9959,-231.26021,0
-168.25482,296.2527,1
796.18365,571.5105,1
172.06596,-74.92713,0
-509.77298,449.28693,1
185.57985,831.32196,1
606.0663,-344.77667,0
536.8975,-1043.9309,0
908.52106,-0.847018,0
827.8366,721.96277,1
1018.28345,16.566292,0
175.51242,-755.1393,0
-158.55057,-331.01447,0
170.65334,-555.95734,0
-591.03827,-139.8894,0
-374.4848,-364.6165,0
-964.6594,-547.8883,0
1120.7715,-608.1407,0
706.07574,-133.55617,0
1160.7518,55.762722,0
-596.9438,-46.443344,1
-853.59357,87.00284,1
677.41223,15.876858,1
-224.63182,-768.13715,0
-820.8568,468.43686,1
-321.508,896.59296,1
-747.0906,21.524248,1
502.24136,310.21207,1
-290.64056,469.72882,1
46.301,-139.108,0
281.37045,-228.23961,0
65.788506,390.3029,1
-925.4247,505.41306,1
747.4405,-569.70917,0
-678.4479,-1017.9489,0
869.14886,-433.73413,0
-50.949646,904.99176,1
-747.77875,311.67255,1
267.6293,-343.8412,0
-284.25876,277.92065,1
493.0843,695.3832,1
342.4034,624.1491,1
409.03333,-243.2755,0
465.19736,-228.80019,0
280.04346,-473.81018,0
184.3169,-835.8262,0
-875.3339,485.22314,1
623.66864,467.9487,1
457.7623,604.342,1
136.35547,-19.971756,1
211.48863,-428.70502,0
668.50916,-154.89891,0
-255.68018,638.1163,1
290.84784,-944.315,0
247.48521,-228.54857,0
907.33344,-176.77208,0
258.19055,-809.4706,0
350.3025,-495.9551,0
589.00256,-222.84346,0
-928.55133,64.46284,1
-17.228827,-957.8935,0
-561.9724,869.54944,1
1002.4629,-867.7175,0
-556.33716,379.80167,1
-134.71786,-836.97516,0
43.126114,-659.83246,0
-269.5464,759.94104,1
-479.53323,-154.22258,0
-49.95649,-505.3679,0
-300.1337,468.75858,1
-7.809402,-901.31036,0
208.59221,230.50975,1
146.12657,340.34042,1
801.4266,403.80902,1
-281.6427,648.11194,1
-44.055717,-270.8697,0
-370.6193,365.8945,1
148.01562,-370.45493,0
-1079.6815,-1076.2253,0
816.90894,-991.418,0
878.8336,409.0154,1
-170.63248,815.4204,1
693.7096,221.55771,1
452.0359,1161.7941,1
-452.53137,-501.58124,0
-558.38824,-25.02263,1
-543.6002,591.3611,1
-337.90396,1171.2317,1
-1032.6241,-517.7911,0
838.51874,-665.9146,0
420.83148,420.18564,1
1056.5142,-718.1784,0
89.2784,265.64716,1
-182.88052,308.55258,1
700.7337,-175.41139,0
-343.8241,683.2505,1
-343.56604,458.2951,1
337.70087,591.11334,1
-747.7882,-347.48425,0
-169.38795,301.6405,1
1012.9108,-969.4666,0
878.1757,-652.2092,0
-350.7897,-705.4938,0
-630.4458,300.6,1
-53.760498,-20.54459,1
522.82825,123.63343,0
493.35217,104.27467,1
688.8686,-908.3535,0
-435.56088,804.13574,1
-814.5666,-142.17142,1
-941.84705,828.6663,1
770.86334,254.00786,1
607.41895,-409.72653,0
-433.24683,808.18835,1
-232.39069,-153.01102,0
238.9712,-636.20325,0
-407.24603,304.21106,1
46.405304,-214.98697,0
-890.8369,219.71834,1
766.8068,732.5601,1
-404.16263,-103.67189,0
109.10975,-505.6722,0
-618.95996,-53.4208,1
421.59973,55.20463,1
464.4061,-786.19104,0
-94.69236,-809.50476,0
-726.03644,-565.9978,0
-1057.998,-232.70439,0
-732.5577,922.7874,1
-53.842815,238.20259,1
887.24414,-1028.0461,0
-249.72948,-88.26745,0
-221.54953,-760.1354,0
-267.09634,-216.176,0
-420.75754,220.14304,1
698.82477,114.798904,0
-206.89244,-126.9973,1
120.62424,136.15814,1
652.2088,903.60223,1
-448.8202,671.58624,1
681.29047,571.7935,1
-183.652,656.5398,1
-728.5033,-82.35646,1
-602.74695,-459.20508,0
-26.523357,-912.89813,0
411.55182,158.32834,1
19.151892,842.1894,1
-796.95215,-751.09174,0
-218.47903,140.08443,1
-450.9703,215.76859,1
-718.1239,-934.521,0
1094.7101,103.742386,0
-146.19324,-199.4169,0
-575.8618,582.2293,1
-326.63412,-682.8508,0
-423.03784,917.3716,1
464.7723,474.89374,1
-579.5835,317.815,1
-308.97333,-389.30972,0
285.90894,-761.5724,0
-861.1875,502.90915,1
79.581535,626.3532,1
-992.93854,795.2777,1
-123.778145,-506.22583,0
-391.44556,-35.361435,1
-394.10178,1001.7569,1
193.93484,-283.02225,0
242.69547,-160.44226,0
607.50964,-103.899414,0
904.9244,683.7618,1
-315.78833,389.32822,1
1076.1809,-678.3686,0
-1102.9001,914.5916,1
-443.3692,223.03847,1
364.7711,-426.70483,0
-46.107235,545.3553,1
-671.9411,853.32965,1
722.8968,-44.319862,0
-594.6048,-33.39644,1
-35.907784,-145.22891,0
336.20825,605.4732,1
589.3798,187.06438,1
-278.2667,-997.5567,0
465.14438,-178.84836,0
72.609634,177.51434,1
-58.23914,-514.9092,0
-927.3596,457.55063,1
978.9511,840.9264,1
-31.91025,-647.9531,0
-923.63556,282.79333,1
-808.1088,-730.33624,0
218.75845,-557.01965,0
-667.8567,-640.0887,0
-354.84622,190.32716,1
-645.7312,764.35406,1
-548.66064,105.3298,1
-613.79156,-38.288166,1
1035.1011,616.3316,1
-23.970877,691.2325,1
-206.44879,-218.82852,0
1131.3181,338.71088,0
-718.06793,-501.33282,0
249.73907,869.5299,1
-156.73137,734.3075,1
250.12671,993.0972,1
-1081.753,144.52757,1
-586.5089,843.0541,1
844.6909,883.94495,1
643.31146,-542.3701,0
156.0148,-620.07245,0
454.49112,344.51947,1
188.02463,458.8717,1
-599.65125,1014.656,1
203.44414,-191.43546,0
247.02345,-630.7452,0
843.5413,561.00464,1
-795.3349,-375.4947,0
-483.772,980.05676,1
-675.2112,-141.71718,0
1130.0103,-761.684,0
-1026.8358,-136.74202,1
-616.8365,267.55502,1
487.6189,-1009.2229,0
17.505764,1067.1318,1
330.12766,-530.11127,0
446.1478,-145.27016,0
242.56471,85.89271,0
764.5901,1043.808,1
715.49176,902.78467,1
-645.45245,232.1343,1
679.3606,713.97253,1
-710.129,385.77893,1
327.499,-894.3604,0
-846.0554,-997.0591,0
580.2632,417.1284,1
77.93367,641.9835,1
499.72382,-517.278,0
209.25531,198.05428,1
-235.73457,439.19644,1
419.64996,-687.3363,0
-87.52585,483.51904,1
62.226612,900.59796,1
665.685,665.0692,1
586.85913,-221.45967,0
638.56854,796.7548,1
223.3053,-20.222908,1
1147.1284,569.4008,1
-858.5731,339.36237,1
423.48648,753.78394,1
297.88376,-265.88412,0
146.82988,174.6885,1
-221.3227,361.8317,1
799.8953,-858.6399,0
-953.0805,44.069252,1
-639.6345,-581.2713,0
-694.79956,-63.096405,1
236.55191,223.78001,1
781.9311,-965.98926,0
556.7412,331.44733,1
-848.9647,646.46063,1
321.57785,-625.59894,0
-505.63275,243.59465,1
128.85808,821.1073,1
16.227137,239.36284,1
-619.8876,116.53613,1
319.35294,-91.506744,0
78.34963,-730.1119,0
-348.23965,16.872625,1
-473.6625,-226.27931,1
333.80878,-849.4909,0
-565.20337,-461.15726,0
174.8657,-1072.5452,0
749.88007,129.35786,1
1088.9465,277.06247,1
509.316,-817.77167,0
-281.29654,770.9509,1
436.58762,-904.26434,0
477.1391,-809.94635,0
782.5242,-728.78735,0
416.42044,112.12882,1
-876.3197,-1007.57855,0
333.16586,304.0999,1
426.87637,626.95447,1
319.58313,503.60846,1
889.27686,-565.97,0
969.83203,1174.1484,1
663.3802,63.060646,1
-749.015,618.16095,1
776.2962,-372.6327,0
-552.0353,432.46277,1
-647.3151,1037.4158,1
-208.17076,-109.61662,1
850.73346,-722.0512,0
-19.217203,234.98624,1
620.54456,-486.6102,0
603.28625,867.7491,1
-705.6881,105.89357,1
472.64163,-382.92194,0
-282.34222,-169.58212,0
82.42668,-528.9684,0
931.50854,771.19196,1
-407.8464,-441.37335,0
713.88086,983.95685,1
752.5282,364.10562,1
-9.043767,8.35028,0
779.68286,-241.46375,0
226.81712,-1085.1837,0
787.7591,-166.8791,0
-898.78015,370.4083,1
789.2157,718.58954,1
-15.219496,807.86487,1
-927.7648,175.05229,1
-679.0528,182.33325,1
-435.39413,336.68494,1
-575.8654,-999.889,0
993.4529,795.6248,1
803.3959,-696.2116,0
250.19415,-190.55113,0
-478.99362,-1101.8413,0
570.0962,416.61288,1
-704.66534,301.2768,1
935.804,-355.77713,0
-542.62476,-694.9608,0
514.22034,392.5161,1
870.31934,-570.34045,0
536.1112,980.4262,1
-678.4634,-43.583286,1
227.80846,336.6077,1
-1103.6553,623.04913,1
-795.61066,620.2932,1
-1157.059,266.16968,1
933.70447,856.36084,1
37.87081,495.0785,1
-719.37,-231.01488,1
-238.59186,-318.6537,0
-459.07913,-201.753,0
92.22368,-851.45557,0
774.0372,-315.9222,0
-569.285,446.4964,1
-355.67865,-398.08807,0
860.3728,-405.57413,0
579.8985,1034.424,1
56.560863,377.37668,1
58.67822,563.72473,1
452.0815,580.27783,1
-569.1708,168.39058,1
-31.09529,-755.9679,0
87.10511,809.7029,1
225.43338,427.99945,1
-217.60677,291.4708,1
128.68068,-436.7475,0
-876.1354,-622.1876,0
360.73486,-119.02162,0
633.0976,353.2715,1
-531.11414,200.40262,1
191.55093,409.64178,1
868.7898,-39.391567,0
-321.23724,43.87583,1
270.04446,-819.37134,0
-187.35252,-748.54724,0
433.55243,-367.81653,0
-398.73175,99.58013,1
-829.95355,-290.56046,0
615.4593,-735.39545,0
-110.84772,80.166374,1
-708.32806,-81.99355,1
-191.63785,202.66289,1
274.421,945.35376,1
-68.7029,792.83185,1
7.705574,-717.4104,0
304.63028,-74.22469,0
784.77924,554.0292,1
263.04803,656.28577,1
65.64497,-203.56012,0
-428.37784,-557.39014,0
-728.34985,-946.4183,0
-225.02899,-342.14194,0
466.5551,425.58014,1
-337.41937,-126.564156,1
-66.547585,157.50916,1
-640.33575,-401.12842,0
-543.0901,751.55786,1
-647.0661,562.4154,1
-80.28578,-512.8441,0
160.65836,616.78564,1
423.5879,333.43295,1
156.38417,-445.5652,0
-56.74323,838.3876,1
-344.30682,-483.28552,0
323.24188,579.1398,1
775.37213,481.3099,1
-773.2491,357.6416,1
-825.6305,712.32117,1
-153.95573,-873.77594,0
-14.08521,-142.63257,0
-16.349531,227.35075,1
50.174522,-223.91454,0
513.807,-468.04373,0
756.82043,384.40146,1
-566.5004,-139.25586,0
6.8846335,-1.0518703,1
712.4772,272.8178,1
-796.723,-133.99602,0
-1048.3846,-193.97858,0
-220.6599,-840.67114,0
659.0061,-546.6361,0
374.81555,-268.72906,0
-846.85455,759.90265,1
-31.40218,101.5202,1
-497.40384,424.46066,1
-722.35004,-432.11633,0
-288.4992,-309.44666,0
-668.5431,-476.54373,0
160.31886,710.8979,1
331.3902,-1135.4354,0
-488.83688,669.8838,1
904.3603,-626.14435,0
687.1114,-551.6246,0
60.131313,-437.09158,0
334.86746,-1184.7755,0
-38.328545,458.74072,1
-219.85352,529.86633,1
217.91737,-581.4118,0
-714.8398,140.37537,1
-591.67523,1057.3304,1
817.57697,1061.3541,1
148.58058,171.9366,1
-59.668858,116.031166,1
-593.14685,-252.69028,0
431.65674,-873.0558,0
779.9544,527.90125,1
244.72153,139.58044,1
38.78837,-360.52768,0
416.23495,863.3524,1
-547.53687,745.3767,1
-66.59359,-485.7186,0
600.43823,-778.2603,0
-231.37292,443.76642,1
-417.9143,835.90967,1
-108.74755,137.81064,1
-66.9627,1012.5546,1
465.85907,-628.9167,0
-842.30585,371.78088,1
-153.64957,300.1889,1
-612.72644,-376.35065,0
175.28825,-519.4779,0
-727.2323,-896.53937,0
797.8228,791.08,1
822.1899,432.18973,1
-500.402,451.61063,1
291.4819,-13.560249,0
-1021.9935,-683.5332,0
-761.5399,-337.7066,0
556.1682,1029.5482,1
49.171932,-582.5643,0
-250.98965,424.69928,1
446.04074,675.9232,1
-309.17993,-44.0571,0
-712.8281,-920.02563,0
-166.35187,541.9213,1
566.197,873.1565,1
325.93643,-191.07658,0
-77.97137,-200.65517,0
280.7453,916.86884,1
167.90425,801.8274,1
-57.04366,-647.373,0
-250.90964,-193.06836,1
