%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
-927.1675,561.14856,1
-440.55048,566.3212,1
825.17847,-561.62585,0
456.50043,-132.40619,0
-641.0074,61.824093,1
797.38025,-722.3487,0
-943.7523,510.7947,1
638.07605,259.65652,0
107.16685,574.9141,1
-804.46906,-552.41394,1
-290.03287,-531.81995,0
618.3252,-89.667885,0
747.3404,-946.2295,0
194.44817,563.49115,1
541.62964,184.70465,0
-39.386143,-3.5826082,1
115.647865,-509.56613,0
-197.42516,-992.8804,0
-888.9014,-835.56165,1
-39.114635,-637.42145,0
-258.45322,732.91016,1
-18.431133,327.064,1
-218.10484,-290.40088,0
-223.85796,-873.9707,0
421.31946,-133.10022,0
480.4485,-461.83896,0
-868.386,478.25882,1
226.75572,-966.8374,0
-272.09744,811.9794,1
668.56726,297.84973,0
323.66696,-418.49823,0
-77.39453,618.1353,1
607.0451,-817.7623,0
617.4156,-190.51749,0
90.35508,570.0369,1
-536.9552,-586.5949,1
-490.20605,-338.63623,1
-418.74823,-397.41037,1
477.26855,-939.7374,0
860.6956,-837.7774,0
-288.69156,-457.8112,0
-73.43915,40.096275,1
-700.9848,749.7853,1
-360.9292,683.07434,1
-833.99774,-119.319244,1
860.3408,702.49347,0
756.2761,-127.609955,0
854.02594,36.0803,0
549.0141,-585.6078,0
907.2175,598.9614,0
-35.809532,-957.53406,0
289.0372,341.344,1
-365.9945,795.3614,1
685.38806,-544.5535,0
642.0682,238.88312,0
374.309,299.25586,0
-242.71178,-112.533516,1
131.39157,-170.30902,0
-985.5701,278.32285,1
79.70884,462.74954,1
118.27852,778.2326,1
223.70885,103.21643,0
-1026.6232,-171.93706,1
31.530642,711.51196,1
-933.72,55.092167,1
-744.8111,-299.7408,1
-747.7134,-691.787,1
403.0867,278.1456,0
923.5946,796.09863,0
-695.69464,-116.33952,1
-39.16107,-766.5945,0
-170.87332,176.28426,1
994.9617,25.093243,0
-444.7603,477.70825,1
-568.63153,643.93884,1
-405.91464,80.66274,1
-686.6749,-418.6759,1
-783.2073,-132.06734,1
26.54615,-523.6269,0
344.15863,509.13788,1
-28.07079,953.5198,1
190.12515,-272.14462,0
-41.611206,523.58057,1
-426.7927,856.66473,1
-507.25867,528.41486,1
835.3247,22.690536,0
-731.4038,434.24692,1
732.4892,-168.77567,0
-218.79594,-396.2706,0
-613.1969,-459.9998,1
420.21732,-698.1721,0
814.2195,-58.294548,0
-282.68533,-584.39905,0
567.51953,697.3022,1
-549.3565,-207.042,1
-841.04156,487.73923,1
33.03307,-769.5301,0
-47.966415,976.6313,1
935.9309,665.3122,0
336.82855,701.4862,1
-673.9824,651.41815,1
-471.6145,-563.9465,0
16.450092,-75.0792,0
-447.44107,-708.62164,0
-340.31058,788.96063,1
-991.1951,148.13354,1
-66.135635,872.9383,1
-375.64255,-362.18802,1
399.62442,-53.709835,0
239.24707,-584.64496,0
929.43604,291.86407,0
-613.3877,390.7956,1
836.27374,-831.02496,0
-942.24115,-687.5052,1
353.66095,-778.78296,0
-933.5798,-880.45056,1
44.01216,-790.8895,0
-748.32947,405.94916,1
537.23065,-827.3368,0
-1016.0556,864.05963,1
-173.48541,-646.07764,0
663.61743,500.01352,0
-526.6764,334.59662,1
26.598715,-961.4166,0
-901.539,868.82477,1
296.3894,-939.8834,0
861.2232,716.1725,0
647.06165,237.1104,0
-546.4308,-595.07,1
-133.3922,-636.99475,0
-938.73474,-619.2051,1
-764.88257,-809.22614,1
-631.04443,-878.9875,0
657.23096,723.88464,1
211.11308,219.05666,1
913.32605,1027.2173,0
795.8244,169.92517,0
618.88837,-249.49013,0
153.3602,-688.8681,0
6.520243,-218.08682,0
-613.5148,-300.5306,1
370.0413,374.2326,0
-275.53827,128.62344,1
435.13187,-388.56485,0
-692.30237,717.7174,1
945.9743,507.99878,0
-245.00583,-674.13873,0
82.34541,158.68309,1
490.3452,-27.211147,0
346.6116,-318.6996,0
-568.7577,-129.34444,1
-514.91943,-279.93817,1
-934.56287,-702.9202,1
333.16397,-897.91864,0
768.11554,-935.4976,0
-401.19812,-935.38806,0
-363.5627,-634.0553,0
423.6035,995.59436,1
-956.60876,-897.75775,1
786.15735,-144.90492,0
-162.07693,-379.1679,0
836.9644,-129.7872,0
-156.71355,-178.82759,0
-20.555153,321.03122,1
730.57056,-993.12726,0
-63.52477,-639.8052,0
-730.64154,789.61163,1
66.90646,133.68944,1
382.46866,-925.07825,0
-478.48358,-204.59933,1
256.73248,84.91858,0
752.85144,-666.9673,0
286.7618,-701.94714,0
-381.59256,-452.0367,0
253.65851,910.96295,1
-358.39316,856.6137,1
865.6202,-247.49332,0
720.02136,305.91193,0
712.3949,-294.94998,0
-504.70334,620.42615,1
-689.4625,-486.9087,1
824.22845,723.7489,0
641.4215,-915.7018,0
415.44836,101.707466,0
908.95844,-186.96318,0
-778.8334,299.97986,1
-831.02,181.46974,1
-201.57092,-826.30444,0
707.2328,-581.69763,0
179.34084,831.59625,1
67.94307,-879.74554,0
14.7076235,-657.6617,0
459.89908,-433.66364,0
-419.4492,95.51184,1
592.01074,-219.99329,0
161.94691,634.9564,1
-184.70587,-280.70947,0
-246.3538,506.95172,1
873.23627,199.93565,0
-58.076977,-209.14099,0
-212.50636,-518.3142,0
557.11035,204.79509,0
130.87785,-727.25195,0
911.27325,-196.0871,0
564.57855,-167.4673,0
-639.528,-386.1294,1
-558.4185,-822.2551,0
756.07135,-232.93558,0
-996.7696,-178.09616,1
-825.455,34.204945,1
-279.11072,-96.629364,1
40.232162,-231.18523,0
-540.3447,481.96,1
-719.5034,-892.77527,0
-733.9223,109.21608,1
277.7432,-708.35156,0
906.83484,-897.57043,0
207.7433,-491.08865,0
-289.67746,-322.5262,1
-921.27527,-137.58559,1
388.10648,-79.460014,0
-589.32465,19.908928,1
738.19324,-96.15332,0
-280.6814,504.6611,1
-742.9293,-824.59576,0
-705.79114,-777.41437,1
-787.5258,777.9107,1
185.4042,-857.0762,0
53.827618,-723.1416,0
-661.8336,275.04794,1
-237.68419,-997.07104,0
840.1433,-91.03416,0
-732.4594,438.75385,1
-729.51434,512.1079,1
682.7116,-994.87933,0
-934.6476,-500.02808,1
-764.67145,126.701515,1
239.25613,-876.79596,0
295.30487,-517.6178,0
-973.2961,938.696,1
727.4867,-129.72957,0
633.5842,757.2743,1
620.523,-257.53867,0
412.7549,585.56116,1
-630.96545,-910.362,0
3.2856266,404.58362,1
211.04054,-1019.4149,0
-502.1956,-47.28753,1
747.5923,-613.30536,0
427.40714,805.50336,1
-303.43115,446.54047,1
478.57773,-529.97546,0
-942.4137,-249.39914,1
481.57553,536.24445,1
289.9757,251.20752,0
-265.25888,-746.9398,0
830.7813,1027.7977,1
-45.82498,-978.4565,0
404.73206,-137.45221,0
-536.75806,822.9834,1
-296.85846,506.46985,1
861.3527,324.30246,0
-566.3135,-558.9572,1
36.47912,328.42548,1
368.01993,-134.53702,0
710.85223,-437.8199,0
39.16923,-335.41217,0
934.3002,-780.6964,0
565.67523,37.65297,0
664.67554,101.13872,0
-895.57733,892.83887,1
-700.17224,-77.406845,1
459.11734,437.7687,0
-849.4273,-424.05786,1
-603.63873,21.01111,1
-1030.8875,670.0529,1
-553.71924,-795.33124,0
-327.6403,687.60724,1
389.65872,773.1317,1
824.61646,27.903091,0
258.5261,908.06976,1
-830.9347,527.80963,1
702.16406,684.7462,0
-977.47815,-21.542322,1
-504.52963,69.72883,1
72.9041,-719.7589,0
591.6447,-74.92367,0
443.87057,-696.292,0
346.14368,49.079266,0
216.08035,448.92062,1
-336.14062,-191.36739,1
19.529861,820.8608,1
-153.52377,-856.6812,0
-263.58316,-436.54044,0
841.957,-353.72098,0
-21.012955,-380.17047,0
-176.88805,651.95123,1
-868.1852,11.277942,1
-252.79442,-514.2483,0
-327.02737,552.67773,1
173.55104,455.7811,1
313.54025,746.7757,1
-558.9514,991.62964,1
119.91031,-974.98376,0
632.6196,-539.63794,0
608.3385,-172.54366,0
-421.51132,-185.24042,1
126.19674,-760.64624,0
175.26886,453.89706,1
559.37787,227.00313,0
822.8007,-898.86664,0
630.30804,940.3999,1
-494.29858,-270.40674,1
76.01963,-24.690332,0
771.57263,-509.78128,0
520.73505,1012.32153,1
682.826,422.46863,0
-517.58124,-124.5374,1
-155.92667,452.7429,1
777.7469,77.95285,0
-367.95993,-289.38727,1
-385.0498,-452.32214,0
-820.0495,817.93005,1
788.982,549.95764,0
693.3413,-769.09973,0
-181.53531,150.18979,1
-400.74484,-359.80942,1
-11.131842,683.9451,1
-544.2336,759.15717,1
-108.627396,-72.9062,1
573.79504,-844.735,0
-228.1302,-216.46043,1
-671.8419,-195.21864,1
329.5552,633.1418,1
759.8155,-624.1801,0
-570.43604,-392.59857,1
-903.7394,469.81433,1
419.1049,785.4906,1
742.0095,-823.5025,0
-38.45579,328.20316,1
-283.85663,422.46814,1
-872.1069,-607.5957,1
638.8546,918.41833,1
-89.84746,-406.44232,0
593.9524,35.104202,0
745.9666,508.90845,0
-180.72124,-736.8638,0
669.04,-261.1007,0
201.9899,336.66565,1
324.7712,669.3987,1
880.6543,526.0484,0
415.55435,-897.6812,0
-918.8777,29.5623,1
165.20471,-552.79834,0
138.11948,719.2562,1
-383.04266,-408.64902,1
-920.48376,21.009802,1
204.49702,-608.91095,0
575.2289,-766.119,0
660.46796,651.71533,0
77.70247,918.8206,1
-448.08093,788.7457,1
505.93124,-888.1686,0
957.1368,-411.9895,0
349.96802,-558.3507,0
-576.68066,-592.81067,1
-102.123856,257.02585,1
869.5453,-213.63934,0
-687.923,393.69006,1
-175.51125,-239.85548,0
-192.95242,336.06616,1
413.33575,-710.9837,0
305.31836,153.82788,0
-466.6463,-947.63025,0
573.72754,-481.63486,0
-617.4322,170.90744,1
-233.11684,-170.75737,1
-769.0028,250.93689,1
429.7861,-694.2723,0
-251.09619,-731.84985,0
136.56877,-376.53378,0
731.50806,1033.4647,1
-832.7001,101.38414,1
-615.3777,-91.49429,1
-50.18809,-631.1068,0
760.6584,-36.695534,0
118.49993,-931.5221,0
-940.541,-506.2059,1
767.0498,-1026.2561,0
-866.5911,41.679516,1
-702.95465,128.00441,1
-438.7233,-515.7409,0
-210.59116,-866.5184,0
-119.75745,-113.222404,1
850.6279,46.20537,0
490.56287,-365.1125,0
-889.2777,156.68167,1
-327.67337,389.79663,1
-925.0976,61.414608,1
-521.24445,733.6816,1
655.87494,-444.6451,0
-204.498,-2.0566847,1
-61.25387,300.3575,1
-819.603,691.8841,1
-44.522514,349.72333,1
123.10171,474.38434,1
-129.15318,-766.0961,0
-110.88393,436.15604,1
-593.13275,-662.5509,0
-262.4033,85.15209,1
-742.3822,122.27287,1
227.43819,152.709,0
671.4385,477.3173,0
-848.9297,763.0021,1
302.44226,499.69275,1
460.424,-266.61066,0
-141.7003,537.37115,1
774.5203,398.22455,0
-203.75517,948.51227,1
583.135,73.71574,0
744.26025,757.5,1
-514.01013,206.40845,1
849.39136,-187.2341,0
-668.07117,-927.1294,0
-19.8561,76.48136,1
-52.47425,-176.84102,0
234.91801,801.19196,1
669.5821,85.643364,0
-966.5687,-26.523903,1
620.96533,775.768,1
293.08606,-370.29617,0
294.24054,476.328,1
-182.76984,-226.02483,1
932.55115,881.8381,0
-452.732,853.3148,1
22.198143,224.57318,1
555.5737,-329.79807,0
-763.62573,824.85846,1
-518.84125,-562.4851,0
394.50446,-766.8143,0
135.04774,405.9651,1
426.64536,956.7361,1
-872.68335,-780.89764,1
-842.6006,587.8865,1
592.7444,-824.0331,0
748.79346,677.27747,0
917.03265,606.46735,0
966.57733,-180.97916,0
-609.4539,889.5629,1
459.39423,840.6257,1
541.5268,869.328,1
465.27734,-684.77936,0
325.73553,548.9758,1
-815.0757,938.6495,1
874.4732,-332.0784,0
-113.7964,39.020416,1
927.93536,-408.03818,0
29.345907,811.2853,1
405.85364,171.64728,0
-572.7271,-305.57336,1
692.3755,-51.0695,0
-819.48193,-666.16675,1
937.1383,-82.837845,0
-548.8096,-103.56097,1
-700.5123,464.51797,1
-534.5632,-168.79431,1
-712.2044,-44.068806,1
158.85358,592.5264,1
-129.17012,433.61212,1
804.30273,-130.87126,0
563.1293,41.229332,0
86.58401,-713.9451,0
611.33716,-798.16705,0
13.417424,672.29755,1
-666.55524,-595.4023,1
-522.8118,411.66913,1
887.90173,280.46356,0
1006.9078,319.48383,0
-325.45804,371.7517,1
774.84515,-687.37244,0
-605.71893,225.83607,1
847.2782,465.59787,0
319.53802,-832.05615,0
-206.17683,-529.9109,0
352.33304,33.17032,0
-805.20917,1040.7019,1
272.01657,962.778,1
11.024709,-765.6452,0
99.580826,394.86542,1
-594.3252,575.97766,1
530.50714,-795.522,0
-167.64163,8.061797,1
13.10467,473.24402,1
-70.83754,906.6479,1
-325.7102,693.60895,1
982.94025,931.3297,0
-780.2375,437.75085,1
-446.64536,301.84863,1
-639.46924,646.25146,1
-928.8773,-281.1382,1
-257.26205,616.6033,1
-850.08685,-428.54303,1
182.74431,-103.37047,0
-23.648928,298.99738,1
-265.58246,-387.10434,0
-732.4178,-500.1298,1
-659.41595,289.19086,1
-989.1503,-595.2807,1
-854.40497,335.15637,1
-275.4622,156.73965,1
70.96065,-789.8591,0
305.13428,-733.3876,0
-318.99594,992.35846,1
-450.43518,-665.34357,0
90.48984,-291.57013,0
467.35382,757.7774,1
-108.82033,-96.61695,1
-577.9373,163.7904,1
799.2671,656.1927,0
-533.5397,140.6956,1
250.64684,170.93562,0
660.8787,453.48328,0
895.97003,898.6418,0
389.20596,-833.9512,0
672.43805,-830.0836,0
811.9704,-89.2064,0
-845.7093,-356.58563,1
320.96924,273.491,0
-591.0614,-199.7573,1
884.8945,-314.00433,0
-289.30505,139.37079,1
-299.59106,944.3734,1
-310.94022,-145.87474,1
288.12582,195.03117,0
-686.49115,894.848,1
-602.054,-443.57672,1
341.74078,-352.20294,0
-886.7969,268.91425,1
883.3357,685.3648,0
-531.9262,690.3748,1
-644.2217,567.6959,1
-582.2974,-819.9106,0
34.798832,0.7802368,0
725.4965,538.55426,0
525.98425,-218.90045,0
857.0415,895.74274,0
-590.38605,-118.09337,1
-704.90466,-434.58264,1
-464.3281,-438.78568,1
515.10767,-491.93387,0
-629.01074,-203.4264,1
-514.27673,270.0404,1
-774.53,-323.2832,1
-216.28139,-908.5253,0
-890.64685,305.14682,1
737.82776,-99.43625,0
-601.5354,795.7483,1
1040.9081,636.77747,0
-690.589,865.4992,1
594.90125,-529.41046,0
-788.3301,454.36285,1
878.0409,-387.69937,0
128.52905,527.4353,1
-951.2393,327.53125,1
-796.1734,-360.57126,1
225.75623,101.96497,0
-763.55255,-433.43127,1
-491.34622,-77.08205,1
-290.4721,-764.0183,0
728.73834,170.31511,0
66.32064,707.65314,1
-955.8051,-965.3504,1
-390.32477,-10.967083,1
919.31604,-795.4969,0
27.085972,687.3661,1
-447.87204,91.20762,1
968.26013,-170.1711,0
-260.11005,-716.77606,0
727.1607,806.5454,0
-203.082,647.817,1
305.47577,-983.4346,0
364.18826,-477.39462,0
-140.5322,-978.12,0
-24.829205,-35.43724,0
-242.84381,439.55386,1
-232.65013,949.0505,1
197.78748,927.05225,1
153.88036,-163.54173,0
370.5426,-559.15924,0
-505.16345,-950.96765,0
-645.56024,-926.6647,0
532.50476,-774.53235,0
-313.62012,-501.71854,0
680.1728,-454.15634,0
49.293655,279.6416,1
-121.12941,-555.519,0
-242.66095,-875.93463,0
-938.4864,253.29788,1
-959.8956,-717.97424,1
-311.09598,-656.75714,0
-947.2304,127.69504,1
-452.95953,-843.61566,0
-935.82086,-627.3593,1
220.19183,-753.76685,0
599.7788,-6.580919,0
-620.8139,-831.1234,0
941.3709,778.14557,0
-950.6307,692.50256,1
510.63974,822.1172,1
47.686283,-182.10727,0
-811.5993,-972.4314,0
503.33698,627.45966,1
346.52698,-912.3619,0
-398.539,-194.58937,1
-805.4935,959.62146,1
214.30478,-303.38803,0
167.58093,-742.40753,0
709.3222,-203.2651,0
208.42268,-80.53193,0
948.6649,991.25977,0
-780.6999,428.59634,1
519.5114,-914.08276,0
486.68594,-1005.05493,0
259.6928,-1003.8564,0
-594.7389,-274.03036,1
-931.93604,988.1304,1
853.2686,742.2372,0
714.0759,789.04407,0
496.1675,-782.1126,0
786.0022,-291.00494,0
-179.45674,251.00438,1
-557.7292,-657.6649,0
-174.77377,393.98312,1
-944.64325,-459.14093,1
421.57123,798.96234,1
-37.31206,-723.509,0
-380.148,258.4071,1
764.0156,336.03146,0
303.72272,-854.08356,0
-70.29417,1015.5455,1
-380.2992,-1012.6645,0
309.40146,806.96783,1
633.6233,817.24896,1
555.5117,494.50473,0
731.0303,-899.06476,0
100.97752,-596.5901,0
-736.5711,126.85887,1
455.77133,468.71295,0
-432.61075,-500.22064,0
211.58037,-783.5219,0
608.4289,789.5547,1
869.1271,175.1717,0
-973.36554,215.71751,1
-272.41742,159.71658,1
-914.02234,-27.098164,1
-299.47723,-804.18854,0
854.27625,-672.801,0
747.88226,-422.90744,0
-334.24625,-361.4792,0
38.35857,172.71738,1
743.15186,489.04794,0
-918.27936,-272.05255,1
881.3473,-177.15927,0
395.4727,825.3077,1
-580.57263,-373.30695,1
-904.671,298.9022,1
-946.8238,207.30441,1
-576.0488,-880.5359,0
-135.07324,544.8501,1
-842.59796,992.71545,1
72.729126,-171.97247,0
-346.23285,-461.3818,0
925.7904,1000.6563,0
-566.59906,-455.90625,1
-101.86197,74.91045,1
105.24632,-593.2126,0
-842.5395,-608.73987,1
278.68362,612.4573,1
911.078,730.2032,0
-74.63824,-386.4332,0
355.99567,5.8616486,0
880.4631,-98.34402,0
184.99504,996.52374,1
-802.14294,691.073,1
225.71263,392.20828,1
398.59454,-143.35913,0
-885.33685,-535.6705,1
177.19667,992.8409,1
33.157032,-312.45804,0
-44.80982,887.08734,1
-742.93207,-731.1587,1
-3.6552277,624.6744,1
-402.59857,-635.99927,0
23.061989,167.97203,1
-766.38043,-313.57874,1
-1.6272439,277.44925,1
-233.3275,-161.52757,1
-237.0068,767.10266,1
-56.30686,-79.596405,1
141.89409,211.86961,1
-668.69507,-903.09784,0
-740.1631,249.60156,1
839.498,326.37814,0
130.32767,845.1783,1
223.02525,-216.94756,0
-492.55554,609.3406,1
412.27374,26.92736,0
14.989244,589.8184,1
450.5617,901.7171,1
-107.5802,777.3323,1
239.81622,865.8168,1
-977.98883,894.0497,1
121.584236,86.38766,0
526.704,557.0702,0
745.32983,251.63754,0
153.08954,934.5184,1
500.97128,-18.627079,0
-821.0134,-763.1739,1
117.60952,-559.097,0
710.061,610.7775,0
355.405,88.37196,0
554.9451,728.89777,1
142.54984,610.5986,1
793.3054,-8.236471,0
-165.70488,-272.49933,0
-623.6858,685.81116,1
195.98207,870.1836,1
23.97896,-735.77576,0
537.03046,662.76984,1
-891.2198,-856.525,1
447.84058,-636.95245,0
-159.92632,-166.8998,0
216.55795,42.018147,0
188.70683,-258.71118,0
-572.3436,-492.58154,1
-183.69382,-676.1408,0
-530.7084,-898.70245,0
-1001.31366,-630.7955,1
301.37878,-73.27474,0
57.833935,-663.2157,0
261.34747,-716.28864,0
-658.079,991.74023,1
209.52583,619.41254,1
-582.20044,603.21454,1
-658.8915,322.70624,1
165.4311,898.94806,1
-383.33826,318.2088,1
-411.29602,-606.26135,0
-911.88385,-860.1833,1
182.09196,-665.6658,0
-777.79596,188.84796,1
-182.39305,-771.6574,0
-751.7089,-993.1367,0
241.49886,649.7331,1
