%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
83.04245,520.3225,1
-57.170143,-897.59766,0
20.163782,-325.06738,0
-677.6336,-696.5885,0
791.8032,-817.58295,0
-441.69104,600.97205,1
-70.762314,676.82697,1
-666.96844,415.98148,0
472.04398,437.36597,1
-544.80023,561.18866,1
-329.0846,-406.9441,0
225.55037,244.56503,1
712.49896,-785.3429,1
891.88055,414.6205,1
-249.37097,-646.7788,0
-222.37933,7.035363,1
-871.66626,884.6491,1
-131.63431,-748.0123,0
-125.01396,819.6291,1
-359.25845,-198.45227,0
-837.0225,738.3328,0
717.9797,36.516106,1
-191.71185,-990.7609,0
-263.42435,-287.9192,0
-500.67206,851.46686,1
-791.59265,701.6666,0
38.424553,-700.01355,0
-37.31367,-801.64606,0
680.3329,333.0882,1
-847.88116,-666.7601,0
652.14075,21.48134,1
407.65042,370.11923,1
538.9461,158.3984,1
-273.83078,-164.14386,0
419.68164,-169.91861,1
-724.4554,-454.17206,0
-362.54126,-213.97668,0
701.373,883.8087,1
88.81072,-131.65971,1
119.80895,-104.32649,1
716.20496,359.64993,1
-819.1455,156.29486,0
688.2033,708.8308,1
386.48312,-830.9923,0
-1048.3569,-1105.9633,0
647.9722,-942.98126,0
840.2149,882.34326,1
-733.1805,106.13277,0
-176.18825,-954.60095,0
323.619,-81.82732,0
283.02502,-609.5414,0
859.2701,-865.5313,1
-606.839,-333.82953,0
832.8964,88.789894,1
802.1556,-197.50333,1
-959.15155,149.09491,0
986.7584,344.13788,1
181.16472,507.4752,1
571.3649,-463.16064,1
847.8679,177.66759,1
-906.13025,-74.04712,0
-360.53177,-440.49094,0
702.9156,1126.6293,1
366.05307,929.7112,1
470.91522,825.017,1
-60.66595,-981.67303,0
-792.7816,-130.15779,0
730.02783,230.28601,1
-744.199,-486.25696,0
-223.05237,71.37414,0
-38.14913,663.7363,1
-167.82329,938.0297,1
-308.3755,-799.8102,0
626.7024,230.33502,1
-510.04916,423.67462,0
940.8832,-652.4255,1
459.75598,1089.074,1
264.12476,325.7377,1
747.9848,-313.67664,1
-971.8589,676.3391,0
-977.7058,-572.8447,0
-601.8266,785.9332,1
1122.892,197.2257,1
-393.45697,-364.30417,0
-426.10193,732.997,1
612.9144,0.45054066,1
238.60205,-717.2503,0
875.6414,886.51245,1
602.99207,411.10233,1
418.57153,1167.7257,1
-428.07037,-993.58905,0
777.6865,-220.9309,1
862.3474,-49.575275,1
-388.0502,27.20599,0
277.84213,-690.4279,0
962.73895,577.3507,1
-650.9612,307.2537,0
746.2366,675.8303,1
424.10336,-63.485146,1
-336.84396,567.71344,1
-706.2256,-527.52454,0
-889.8246,668.88293,0
835.2928,-56.110992,1
677.4553,-748.073,1
-640.3974,-976.79095,0
-783.3833,-194.77672,0
-53.80185,-405.46466,0
463.55112,-575.4084,1
-350.00708,-741.1834,0
0.44170305,996.8901,1
64.58461,1035.6838,1
541.3668,-265.0702,1
126.29204,-678.71063,0
-74.136986,23.081715,0
-156.66187,161.52718,0
-395.17755,-467.0462,0
1034.5548,-899.9915,1
-796.90137,-631.49036,0
-238.01598,460.16888,1
143.19691,-399.99295,0
141.75044,520.8805,1
-885.57745,-253.87138,0
-582.41943,44.946297,0
-428.1349,-836.3184,0
-418.65662,-180.15166,0
-750.41095,-695.7592,0
624.98755,670.1291,1
-127.58926,-802.89026,0
-91.75046,400.77682,1
-149.36732,-282.02448,0
-73.4905,-69.007355,1
542.113,802.6315,1
-1036.833,-522.28644,0
-733.9571,-834.8564,0
-289.0851,248.26578,1
-747.1909,-520.1642,0
-53.71723,101.52478,1
514.3142,-613.53296,0
341.82913,-163.04526,1
-580.86816,-322.02148,0
-499.64697,570.90594,1
-643.1294,-769.81683,0
-704.4965,859.54065,0
-123.87838,832.7737,1
603.1598,-772.2328,0
-119.6344,281.02426,1
507.95822,-436.4469,1
-933.7863,887.5606,0
1069.3414,236.99498,1
388.3571,173.5725,1
-468.49823,-396.48126,0
535.6007,498.84616,1
-338.4007,750.58655,1
802.3566,789.98865,1
-299.3764,947.2839,1
-260.0299,-873.7785,0
1011.2785,-143.83788,1
772.2553,142.11713,1
-692.73694,366.7131,0
-240.38431,206.6541,1
148.32384,509.84918,1
-703.8778,337.96542,0
-614.54663,-887.2373,0
-76.07405,613.1551,1
-159.38908,53.54419,0
249.38022,-767.4416,0
-294.6607,174.9283,0
-1054.7543,-802.1795,0
-457.34747,916.5481,1
623.35565,-236.83206,1
-623.4285,325.06873,0
-637.8863,19.248962,0
-446.3208,-98.42289,0
-926.7976,-231.08275,0
-1138.9254,945.6036,0
-708.12555,254.33351,0
-814.90436,-344.85187,0
-424.79712,-505.23923,0
195.19102,42.08766,1
-107.33377,794.4283,1
137.31158,322.3398,1
-1006.55817,379.83817,0
-578.8006,240.15762,0
-665.217,325.8909,0
-514.0522,585.9284,1
155.85641,-69.79594,0
-371.7919,-433.14374,0
-318.58832,-1105.0007,0
-122.58253,489.8981,1
439.66138,-524.0673,0
602.4239,-583.669,1
678.7445,957.2436,1
933.88184,-1152.6731,0
266.14847,812.59686,1
286.79547,499.90598,1
455.46637,-889.0068,0
-932.4182,-767.3523,0
304.8614,127.123184,1
50.03196,-419.46863,0
731.617,115.539024,1
-695.457,158.28374,0
-212.85481,808.0209,1
564.9964,-608.3938,0
536.8287,-806.4898,0
-482.34186,-964.3408,0
729.0721,739.987,1
-103.525276,540.1764,1
837.93787,-982.3342,0
-930.8581,320.58524,0
-336.25995,82.884735,0
-201.68146,194.50845,0
-324.02692,-217.93744,0
262.36295,243.02063,1
82.94863,735.0995,1
-980.03546,-43.962803,0
1012.517,-442.4037,1
203.04889,121.20753,1
788.248,281.2669,1
-377.67264,-284.31018,0
-714.556,-668.0809,0
269.8688,-539.818,0
551.3642,24.378454,1
1103.0686,294.58298,1
-725.96844,-466.2687,0
794.3878,-765.33984,1
283.99887,-897.73975,0
-68.76,469.09723,1
873.4488,-358.55148,1
-249.60114,156.29865,1
317.00385,-911.5724,0
91.30246,780.3242,1
-821.3818,-723.75653,0
-947.3709,725.33014,1
788.9311,-522.685,1
-163.48077,-672.1094,0
-522.54736,779.463,1
-335.18005,-133.42513,0
-56.04195,-346.11978,0
-148.27553,-451.84384,0
-446.53183,474.42075,1
-82.81567,149.82556,1
739.18634,147.58357,1
425.4671,376.78693,1
97.771065,612.56287,1
-166.76338,-5.3915157,0
-238.68285,770.74286,1
831.5289,-804.29645,1
430.4203,-795.9891,0
-134.00043,459.31924,1
852.7014,-358.737,1
-680.1816,364.40424,0
731.16473,932.4788,1
843.5848,-585.2665,1
646.7641,289.73972,1
516.63965,-664.3366,0
379.5552,-445.43546,1
724.14905,-98.10735,1
12.804073,450.9397,1
-565.66504,355.60468,0
404.43228,-1016.5829,0
-239.77449,-125.63538,0
610.1692,139.65523,1
-1109.6956,-651.8509,0
842.7885,-143.22098,1
872.42926,524.87946,1
-248.19453,610.933,1
335.39868,-816.16144,0
-191.99472,789.4026,1
-1167.4609,-803.6594,0
377.1829,204.67905,1
-308.3117,533.0341,1
667.4654,-90.15751,1
655.95245,77.209755,1
534.59424,274.63828,1
599.60626,1103.4888,1
129.54071,-118.3776,1
-396.48206,681.2683,1
772.83057,801.74896,1
674.4676,62.296017,1
439.95355,-391.2227,0
-407.25992,-688.2472,0
242.23056,491.87183,1
-427.63803,-757.78656,0
487.51526,625.7701,1
-381.6387,-890.1341,0
-94.89464,-242.10501,0
465.42316,-67.63992,1
-980.7628,-228.21596,0
582.3173,-912.33795,0
455.53906,186.21344,1
-1073.5281,853.29047,0
764.81915,149.38934,1
-666.93134,-254.6923,0
948.5624,-312.41684,1
423.03476,-683.55756,0
270.51108,367.5851,1
714.3063,-1127.2821,0
138.70369,932.351,1
420.73767,367.9608,1
642.35004,-330.7829,0
423.03308,335.56656,1
-672.08734,-129.94095,0
-903.9257,-883.10504,0
798.7737,942.76855,1
-122.98038,-154.32791,0
-877.1393,-466.5761,0
-941.4501,647.7726,0
32.60625,-381.47186,0
291.6355,515.75854,1
-298.384,-873.3085,0
482.1998,-82.451965,1
282.42184,-750.86847,0
366.05487,598.59094,1
-1010.3073,-1.6332986,0
446.48276,836.9248,1
-686.7191,-1025.5216,0
378.8383,610.48645,1
745.47595,-701.683,1
-313.45062,136.0548,0
-393.15656,871.02466,1
-507.1122,1039.1996,1
155.02206,519.253,1
352.8864,14.610607,1
160.85547,-814.55115,0
-130.22108,-563.8167,0
-263.76727,-677.4176,0
780.3346,-423.76538,1
798.0122,1052.6951,1
793.466,-306.77496,1
752.4053,1048.6394,1
-333.51785,-552.63837,0
-615.806,298.38895,0
-796.6362,303.4567,0
-664.8429,711.28955,0
-340.56586,-19.582676,0
-443.91965,-474.36945,0
236.80301,6.7409782,1
116.72591,-523.0912,0
-45.04487,-558.6085,0
-241.86407,-713.83923,0
-619.1381,19.431744,0
571.6442,827.7385,1
702.98834,581.7863,1
388.9734,-464.09644,0
1033.572,848.51044,1
467.78937,-790.38544,0
23.548746,-805.0604,0
657.0908,574.8829,1
-125.50097,90.09564,0
-373.19232,-35.928204,0
431.99188,256.72287,1
745.9833,671.5144,1
244.69926,-787.6698,0
793.91534,944.8239,1
673.6577,450.61478,1
88.63144,771.27325,1
-63.949398,-277.35925,0
-382.92737,-181.38245,0
567.8884,-122.85071,1
951.3623,-510.26483,1
-10.041732,719.3743,1
-664.46686,-949.538,0
-738.57745,-652.2609,0
527.0879,-410.00598,1
105.43635,-572.19135,0
177.7699,173.23361,1
91.163704,462.87344,1
-462.08322,1144.4537,1
-743.43665,720.5381,1
268.77386,-658.34454,0
-343.67688,-725.30817,0
-252.85861,-619.0052,0
719.3135,22.23409,1
846.7298,-629.3485,1
-500.06042,-66.06823,0
-419.39926,413.5171,0
1107.7631,-1.2186463,1
589.06525,-141.92374,1
799.7719,-478.74725,1
-542.5825,456.85617,0
619.67084,-169.21175,1
-152.12401,591.8196,1
-731.4318,-337.06644,0
-1169.8899,526.0757,0
891.43463,-528.5273,1
394.72504,-158.7146,1
-536.2915,530.9462,1
934.0804,620.134,1
-737.5779,88.923004,0
674.8185,-66.75291,1
906.2247,427.4042,1
-353.5242,-210.0736,0
248.67703,692.73315,1
-1029.4456,-287.92346,0
-790.8073,-246.61494,0
454.4266,890.70233,1
626.0001,945.01404,1
-325.55164,684.34827,1
-184.4981,162.1295,0
-467.3419,418.85703,0
-677.5948,-244.22073,0
-528.5674,-352.18,0
-455.00143,96.61384,0
-269.52173,1033.0985,1
-680.0496,-737.2946,0
230.53114,-195.2143,0
-848.99603,-88.50113,0
-531.8601,1159.9895,1
-434.05627,-604.7319,0
605.9096,-840.1936,0
-713.7917,579.45294,0
542.5775,83.865204,1
893.52466,1023.2526,1
747.3,-598.1861,0
-922.06067,381.84982,0
842.52057,-1078.8759,0
1151.6202,889.6399,1
919.8006,870.5904,1
112.805756,383.84225,1
-827.01996,278.89587,0
-55.724777,327.86667,0
-766.9495,407.62323,0
-569.2844,-906.1894,0
589.11053,-601.91724,0
-1020.64056,-236.53783,0
479.77972,891.33435,1
-871.72986,307.18512,0
-160.55179,-19.222809,0
426.64777,-999.9421,0
883.73376,56.68431,1
-628.46765,-665.3549,0
918.5231,-497.9468,1
-714.72296,-310.2261,0
-443.02658,-200.84781,0
-381.82983,414.69162,0
728.84595,-793.86646,1
-639.42377,-412.02072,0
-133.45009,-36.909588,0
-351.0246,510.596,0
852.2704,786.93207,1
850.2732,-607.57166,1
-89.44555,614.4532,1
8.757322,691.7226,1
-569.2686,952.97034,1
-859.92456,-633.22925,0
103.542786,-2.0977302,1
-143.38942,299.22824,1
756.35583,-123.330414,1
408.62628,948.43774,1
-528.66437,-221.71434,0
625.55975,-103.86629,1
-629.0486,-71.98189,0
841.8357,940.90265,1
-544.8074,766.492,1
-908.423,-598.2264,0
674.8679,-507.3874,1
656.58673,-909.68353,0
-774.63666,-70.31939,0
-148.02368,610.6186,1
445.23517,274.07593,1
133.81612,-153.48077,1
504.0107,285.88565,1
413.1815,-704.526,0
63.57452,880.84863,1
460.97086,-891.57495,0
-102.48826,-717.00433,0
-1112.1299,-704.9471,0
-147.2127,-502.64413,0
-216.16136,353.78323,0
-461.86777,62.108074,0
-498.5082,-214.07523,0
923.51605,-760.4504,0
67.75449,-646.6862,0
435.07635,405.25864,1
1108.162,-661.16187,1
-870.11725,994.82556,1
768.1814,1069.2184,1
-665.0889,-632.47375,0
-484.0696,1159.4193,1
734.6,146.31526,1
-289.33328,-61.933483,0
-508.6329,-6.4882855,0
21.424736,-886.7547,0
-216.5405,781.55286,1
-19.827133,-61.945217,0
-655.48737,518.193,0
553.8687,535.2923,1
-410.80637,185.5175,0
819.78375,-359.35565,1
-490.6965,852.15436,1
-171.52356,-576.2414,0
-875.2871,-381.95026,0
-261.21457,-153.42923,0
73.507965,-448.80927,0
109.22025,-781.73663,0
-74.28148,-624.35614,0
-169.8775,-193.77026,0
205.00679,470.28772,1
-219.02544,362.41925,1
-897.3107,137.61491,0
297.22894,-775.5619,0
68.46769,-498.02448,0
-268.9654,250.78117,0
-737.75586,-203.35924,0
-209.76553,849.56964,1
651.3952,199.05862,1
-859.9904,-839.8306,0
537.87946,173.67892,1
-248.45503,847.0654,1
299.55536,-118.2795,1
-917.9085,-234.63274,0
-469.91855,-782.74164,0
170.7994,-642.68024,0
-838.22375,629.00256,0
734.6986,-160.80463,1
755.81305,-912.8531,1
-650.8,37.94123,0
-855.87823,754.6596,1
597.494,136.95897,1
607.3768,122.39309,1
73.21924,590.3881,1
573.4419,-832.61206,0
-79.22082,-534.7281,0
220.65149,-906.2569,0
-602.32025,670.97894,1
-429.70215,-184.56865,0
743.2626,-264.74573,1
-347.29468,140.43245,0
-761.7885,1186.2786,1
531.2613,1015.5596,1
139.20341,-599.894,0
568.7824,-8.646185,1
-626.9177,-227.14082,0
120.5894,-733.5769,0
-125.07087,877.05493,1
-561.3345,-129.40192,0
-345.5965,-338.56476,0
-28.725313,346.28262,1
674.7308,753.67993,1
-757.58685,-712.62805,0
-571.28796,-874.6252,0
-304.53006,-304.8861,0
-503.87015,-421.39,0
-714.52795,-689.7104,0
-233.07434,313.5853,1
-195.7123,-318.91354,0
-585.4769,-363.404,0
323.16437,-1073.96,0
103.67401,-932.2261,0
-663.0247,-248.581,0
-682.8,-92.03974,0
-205.44995,-317.5713,0
886.0055,-275.91632,1
999.46454,-532.39197,1
-593.26263,212.4192,0
365.664,-984.2054,0
-968.533,499.10385,0
-187.70345,25.033161,0
-286.233,-262.71832,0
982.12866,-537.19745,1
995.5612,1060.2562,1
467.92178,-143.06404,1
-380.8801,-49.977882,0
-768.85895,-243.39044,0
-551.42285,-119.445175,0
-202.6256,-77.2253,0
785.3445,-504.77112,1
212.83505,-192.5923,0
-38.204033,-622.2567,0
-453.67746,-919.0461,0
-102.40001,-524.07245,0
321.0188,367.34015,1
903.0724,837.8037,1
660.4928,-454.07104,1
813.9257,319.2792,1
333.28754,-220.20627,1
-258.20926,-77.15573,0
-519.5302,429.68506,1
-675.1164,226.65315,0
-189.49036,213.0661,1
-636.8044,-36.641827,0
245.87206,-232.40771,1
522.5778,408.07626,1
405.6903,978.40735,1
392.09863,1034.8607,1
-491.09958,-171.36523,0
-20.95267,1101.0548,1
-717.7923,132.43666,0
325.95874,418.89963,1
-342.73624,-289.98447,0
-65.96483,773.77405,1
641.4262,-36.064613,1
-922.6612,48.44025,0
-53.521473,816.13544,1
892.1317,512.67035,1
559.68304,-834.987,0
525.73645,537.62744,1
-558.4564,-778.05176,0
-970.70667,-405.6198,0
734.65106,-313.35056,1
-321.21017,595.9203,1
267.9899,520.6896,1
608.7356,642.0632,1
741.07587,-521.38745,1
-957.14056,626.6033,0
-27.69458,-444.0181,0
-993.7974,766.1002,0
-4.112457,-486.2509,0
1002.98346,-290.32822,1
191.73485,-161.68634,1
-855.39056,1089.1666,1
-167.31093,-503.34717,0
1012.20917,369.0933,1
-366.54526,645.8939,1
138.06192,-944.3193,0
885.61786,656.7057,1
390.2987,-75.55704,1
-236.87712,609.882,1
-654.75085,-474.3732,0
582.58344,-374.5048,1
331.81052,426.91388,1
402.80325,-616.00836,0
-567.7873,652.75354,0
-52.120636,-201.3937,0
723.55505,379.7033,1
-761.7342,998.4705,1
-355.51016,547.1472,1
514.1706,-218.21162,1
171.42621,-157.22658,1
35.66146,-301.54465,0
-711.3678,-877.82025,0
143.85628,521.4971,1
-763.39307,-278.01318,0
767.5717,-533.2996,1
223.09958,-74.16802,1
159.80658,719.81213,1
881.1506,442.61752,1
448.4334,-369.3172,1
-441.47202,356.3923,0
-214.52498,533.7278,1
-677.06323,807.2365,1
-120.66122,154.08163,0
-232.62653,-937.4704,0
-905.61395,-441.17853,0
-299.99722,-162.02765,0
-97.79013,-587.3673,0
-197.06923,527.74133,1
468.99704,297.2945,1
544.2492,-396.8526,1
-836.6511,454.35754,0
-372.2733,839.177,1
-231.06413,-489.61002,0
-935.47876,-571.71204,0
186.36229,-255.8317,0
151.28883,240.83649,1
808.613,-944.81573,0
-760.93536,-908.48944,0
154.46132,-407.1527,0
-622.71106,-728.857,0
-855.7911,-194.24612,0
-882.6434,1003.2823,1
-797.8637,-129.59879,0
360.0616,-315.1083,1
-429.96362,-541.28186,0
-668.6872,-629.44305,0
216.20685,603.79083,1
-629.50226,159.57248,0
-275.72235,-176.84454,0
415.8666,345.28525,1
146.24614,1059.0354,1
-528.68677,-13.931543,0
604.09705,794.89557,1
138.92706,-842.69885,0
-375.61877,107.692085,0
1101.6923,-56.27073,1
-409.8719,-584.813,0
-759.29144,631.58203,0
894.4675,677.71045,1
-328.69342,359.81927,1
-419.66443,813.738,1
-17.562365,289.88507,1
-349.36118,-111.33755,0
-236.29228,753.341,1
233.25334,636.1345,1
304.43384,836.75714,1
-814.7681,-728.65393,0
-50.903202,-936.7675,0
-679.4038,155.63199,0
-806.4343,429.92148,0
846.0866,271.76547,1
-993.5323,-739.0581,0
-210.75249,869.3217,1
860.08154,-464.9621,1
3.2202196,-560.5151,0
355.12537,547.3746,1
532.62115,-221.32634,1
923.81665,364.83844,1
-875.1222,500.3592,0
-104.42056,-265.78278,0
871.39935,-1045.5469,0
-590.2276,902.6383,1
-37.043503,-686.363,0
-740.1868,-790.36475,0
343.64447,-213.98761,1
153.07436,-489.7781,0
-752.1943,913.44135,1
-329.0734,88.34664,1
604.2863,-485.04156,0
213.30206,-679.89703,0
692.4016,-965.37665,0
-787.84485,-253.9299,0
633.9851,853.1942,1
498.19513,812.1607,1
905.89734,-677.00775,1
-494.73657,-661.65186,0
457.3679,-114.66381,1
-803.2651,-225.34955,0
816.5472,229.91937,1
-601.6865,-1096.2548,0
570.64136,655.5059,1
-778.39966,-950.4105,0
204.00708,-8.681431,1
-737.1916,-348.57855,0
-121.42072,-761.5026,0
-739.0015,-737.4824,0
141.00905,-309.0006,0
700.21124,633.08044,1
540.8844,-704.68146,0
-360.1286,136.63292,0
-655.5892,408.39755,0
457.83795,-600.7075,1
527.9257,313.10895,1
-1009.52356,-408.69742,0
-364.37872,-749.3208,0
954.1265,240.19318,1
285.8516,129.43115,1
-667.6571,1024.9487,1
-289.60052,269.22028,0
-186.71965,810.5562,1
1111.0759,-1059.0618,0
-38.397324,382.30923,1
18.02982,660.46094,1
-790.7137,739.24243,1
-365.85886,396.41498,0
549.6964,206.0729,1
-450.12766,651.13556,1
1019.3092,1023.02155,1
412.95547,574.19586,1
251.45491,672.8905,1
137.28653,-132.12344,1
-213.54065,-995.2281,0
635.405,443.95645,1
-777.44543,13.761371,0
-541.06824,-208.8058,0
-508.06277,536.0533,0
-668.6589,-987.1196,0
146.34877,-81.20752,1
757.442,-506.16888,1
-263.4491,-1075.9452,0
-906.057,-43.79849,0
170.07408,-73.664345,1
465.47586,-536.50836,0
131.61057,-937.08185,0
1110.4545,-667.8789,1
50.430977,-803.50244,0
941.14087,-490.05325,1
99.19605,-50.563602,0
702.2967,781.09937,1
-691.4598,69.02566,0
-487.20673,-443.4871,0
881.8016,-816.8733,1
174.55525,-590.4773,0
994.2736,-194.43105,1
633.21375,515.90686,1
-638.64667,650.6787,0
-1025.1572,-442.2542,0
859.96045,-283.6864,1
-56.844116,450.4753,1
487.6036,594.7779,1
-438.4644,52.508347,0
-656.53217,-329.00613,0
-555.7276,416.79932,0
315.89883,67.30372,1
-1018.6129,943.7274,0
-439.34225,394.27768,0
-218.58649,-405.32672,0
-1145.6761,566.9028,0
956.51373,125.66395,1
907.21716,745.52747,1
-365.6971,-299.53964,0
720.21967,-339.0627,1
80.75835,-557.535,0
669.865,-17.064125,1
218.58684,684.82104,1
406.07755,191.80806,1
525.42706,-121.91887,1
46.931858,-987.9633,0
-303.7405,-685.1815,0
154.80768,1067.653,1
454.40173,1030.5576,1
578.31775,618.5901,1
695.462,-159.60283,1
844.38196,-362.58005,1
548.627,-729.29803,0
584.8219,285.84387,1
539.65814,345.23798,1
-518.14655,-749.6844,0
-560.0271,-214.874,0
416.8494,-803.83093,0
586.1836,-18.012173,1
506.74936,-800.372,0
54.472004,903.6623,1
512.4918,617.0705,1
274.17078,691.8632,1
-296.16,250.92531,0
-735.0685,-488.8434,0
1064.9835,71.572945,1
-918.1511,-191.36925,0
-474.71823,154.62877,0
52.921143,-456.3651,0
-700.46704,-307.0188,0
-406.7816,-53.038757,0
222.13632,342.96103,1
-619.865,-831.15485,0
759.5283,-435.98346,1
874.10126,-224.84091,1
385.26382,611.2694,1
-630.8713,-148.82559,0
602.11896,840.3269,1
-242.43484,72.266914,0
-704.4086,-216.27574,0
993.43243,500.9406,1
-696.82916,-541.6267,0
438.72415,669.5449,1
683.7569,363.39188,1
-522.96277,308.05994,0
-428.40182,-772.3105,0
-421.0876,-123.67433,0
299.12756,766.68304,1
-196.74184,-939.9114,0
473.06934,307.51892,1
919.23486,-809.75684,1
888.19305,742.1762,1
332.97128,144.63974,1
-436.91202,-932.17535,0
603.4916,-708.1623,0
582.3348,-426.18466,1
932.2258,236.17552,1
1029.4487,-265.3247,1
410.47818,123.53521,1
-505.03143,-131.51587,0
809.2316,-332.8258,1
644.06836,-179.99391,1
95.65934,653.00165,1
928.06396,127.95315,1
460.7215,-916.328,0
324.19254,-264.2459,0
442.22018,320.8727,1
388.03745,-294.79626,0
-1072.3114,385.18005,0
302.9758,592.3693,1
-178.51035,172.85826,0
411.02106,-1054.8739,0
-439.5018,348.97675,1
509.4384,181.70036,1
262.7417,-723.77844,0
397.50565,509.59232,1
-506.6241,538.7741,0
757.7968,744.2551,1
232.36882,20.634214,1
-543.6397,1086.905,1
428.26904,-502.23956,0
-253.82956,-279.16327,0
-277.56732,1103.4052,1
-541.77527,685.62036,1
328.08478,826.0169,1
-335.33795,688.5538,1
-751.4113,-200.91414,0
-101.72138,-87.25389,0
-380.6986,-857.6906,0
412.81406,881.20667,1
-442.6145,-486.55115,0
568.3851,-763.6846,0
-896.04315,330.25607,0
626.4397,-705.95184,1
442.94037,221.84303,1
438.60898,-567.66565,0
-18.989792,868.869,1
1113.8289,172.9189,1
-127.011314,-208.07724,0
-451.8895,-383.8942,0
377.0792,-552.52893,1
-498.67056,687.75806,1
224.30843,-1009.2475,0
705.4139,-342.07266,1
-13.447671,-735.01184,0
-311.69705,390.49,1
-372.47928,176.28627,0
198.05121,-216.83553,0
821.0767,-186.38406,1
111.455956,-742.71625,0
821.2641,473.22217,1
-88.41992,156.69904,0
68.41962,546.8621,1
18.546236,715.18945,1
715.74414,1033.2318,1
857.9781,51.752434,1
-139.29327,-368.03656,0
151.46313,853.1494,1
-134.34093,379.5648,1
-286.58902,603.0836,1
-47.966652,186.67732,1
-161.31543,217.38274,0
252.49873,-563.97205,0
765.3762,744.5628,1
-694.5475,800.449,0
897.10724,-1008.8526,0
176.21985,-159.65926,1
-730.7784,-68.88097,0
-210.66283,339.95395,1
-456.7467,358.87497,0
-143.70435,341.86377,0
-185.96135,-354.9356,0
-416.88284,639.0141,1
